video_name,x_2D_shot,y_2D_shot,x_2D_rebound,y_2D_rebound
DEF REB (1025),1012.6861038042689,513.8810494133714,1042.2782535757433,400.33793280510434
DEF REB (1025),1024.264871997837,550.1489279620869,1050.083909964351,279.546155966763
DEF REB (103),204.3308413575473,391.7281278511779,200.4035504548854,392.4755212185093
DEF REB (1045),,,,
DEF REB (1045),883.9785013238468,275.7699511580351,1022.6256959556077,393.03243705401263
DEF REB (105),,,997.1193433327682,336.6151604386681
DEF REB (106),1002.1080257343923,362.5581072300597,1035.3393069094554,397.027626933046
DEF REB (107),1018.5750055052598,106.69096769013177,1038.737448585519,398.45933205135134
DEF REB (1075),,,,
DEF REB (1075),,,,
DEF REB (1076),,,,
DEF REB (1076),296.9719263680877,381.59910355316663,165.6279714046725,355.3998650327748
DEF REB (1078),,,,
DEF REB (1078),386.92136221579227,267.5092909654921,,
DEF REB (1079),,,,
DEF REB (109),1037.6916689776024,306.46471647706915,1033.8656369648513,396.04102108103285
DEF REB (11),,,,
DEF REB (11),888.5365504268923,161.33027649951174,1002.2744037440589,331.57598725070693
DEF REB (113),1021.9987009211537,99.57921000391636,,
DEF REB (1136),399.3635464204977,274.5630861628908,193.34118048793016,267.8514142320664
DEF REB (1141),1037.3944656421477,314.9421745776929,,
DEF REB (1141),900.7445396090607,300.1758841415428,1037.9078202597263,315.7561021842269
DEF REB (1144),223.83636104676322,188.16028993326182,,
DEF REB (1145),313.4195375435639,568.1852062938893,200.39034087402993,267.0387520268656
DEF REB (1145),350.9747430785514,65.273129115867,244.19120501590007,411.9249099748229
DEF REB (1157),,,193.50847700828538,321.10919373002577
DEF REB (1160),982.5708139466956,477.6232938808581,909.3949942147394,350.76771558140234
DEF REB (1163),,,,
DEF REB (1163),185.04599673642784,364.219090453965,206.21888122561998,393.4714324397256
DEF REB (1176),,,,
DEF REB (122),371.84290132153376,420.0359673156574,205.77994100764164,253.39664744112295
DEF REB (1235),806.4415245256836,400.9509350790661,,
DEF REB (1239),876.6591293694515,384.9901231501228,869.4872053491713,590.1193305811321
DEF REB (1239),986.9495608701632,256.60345321450893,1023.4264934143825,355.94412017278546
DEF REB (124),203.7469839605874,643.4927773266501,184.02891680805624,399.0042638471788
DEF REB (1244),385.3635161202254,153.74322847005683,265.24247223777235,533.17591051247
DEF REB (1245),193.1807352181758,284.8047476672147,199.9801501100872,393.0584791065488
DEF REB (1245),199.9801501100872,393.0584791065488,203.80734510567308,391.26260271908086
DEF REB (1247),,,,
DEF REB (1247),1018.9963317879541,274.390349412123,1100.7909347775553,359.84870833610336
DEF REB (1247),819.7430145894821,568.1354632389928,1014.3762963494277,281.8622544604093
DEF REB (1249),188.8968650080015,678.9692808728598,193.05300784964666,395.1294750114442
DEF REB (125),178.54171461101944,337.62732119903524,179.75918102247743,397.73517594475214
DEF REB (1252),962.9555947848136,651.711677806218,919.8359059036609,338.3011571130667
DEF REB (1260),211.54036275320897,650.5567676864654,200.23556971218198,251.96371207452063
DEF REB (1262),,,,
DEF REB (1262),1028.269347732888,394.9000184268076,1065.4896783417685,245.56524472284565
DEF REB (1262),1041.6289898440568,278.28739468570456,1034.1154706614827,334.3222850107038
DEF REB (1270),,,,
DEF REB (1270),836.0837062952489,471.2488985825246,1097.228514777875,142.60527098624456
DEF REB (1273),,,,
DEF REB (1273),1019.2335122191934,280.88372067662254,996.3438528397146,352.7607879273585
DEF REB (128),,,,
DEF REB (128),281.111724064223,355.493364703888,203.9410085651902,390.7381447660604
DEF REB (130),354.99153727960754,458.3791903887317,180.1618232192872,400.69512639176236
DEF REB (1306),,,,
DEF REB (1307),992.050193640771,50.4528254286772,987.9026683891797,317.47152617713664
DEF REB (1315),,,,
DEF REB (1315),227.49289313924834,209.53019297125525,222.878736351422,412.0847530233141
DEF REB (1316),,,,
DEF REB (1316),,,,
DEF REB (1316),372.4778052500363,193.06640644126688,239.59730670407555,476.5206195357112
DEF REB (132),994.2257718991373,329.4718073786618,1036.8584410649883,398.5180782698935
DEF REB (1325),,,,
DEF REB (1325),1007.0560380352804,113.56114241599194,1031.5486370438223,394.08667566389573
DEF REB (1328),,,,
DEF REB (1332),958.6124452249716,354.2371253089227,1029.3267219134832,394.6630027577954
DEF REB (1332),970.3515092473453,333.1476362524219,1025.0773757064762,393.9893335534883
DEF REB (1335),1005.739781436195,657.3727259890658,949.937464431336,233.35969254744438
DEF REB (1339),,,,
DEF REB (1339),953.1621957457759,363.064498120427,1037.1175383281077,401.999163403614
DEF REB (1354),,,,
DEF REB (1363),,,,
DEF REB (1363),,,1049.5863905155504,332.93779743773075
DEF REB (1363),1029.4887535191338,394.48597990957506,1023.0553227130007,391.4976537098807
DEF REB (1370),,,,
DEF REB (1370),1001.2237743473486,117.4083478847258,,
DEF REB (1370),978.4618082248173,247.77556737526334,1032.196094957106,248.23490651352103
DEF REB (138),,,,
DEF REB (138),1055.541491832279,63.76837849603293,1020.2721628692944,307.40626931175166
DEF REB (139),,,,
DEF REB (139),974.8236544131892,300.8000069670128,1056.987933738213,371.9463322925301
DEF REB (1390),,,,
DEF REB (1390),162.9524112354928,485.2534307549124,193.09943897088684,331.8114667852579
DEF REB (1390),193.09943897088684,331.8114667852579,193.4979060734811,394.9663264184284
DEF REB (14),,,,
DEF REB (14),1051.4175157386117,629.6068454619755,,
DEF REB (140),964.9723439533228,386.5753453497396,1039.4131667619308,389.8931616219948
DEF REB (1405),,,,
DEF REB (1405),,,,
DEF REB (1420),,,,
DEF REB (1420),962.8793578815701,1470.1749695362685,1034.5414897771598,397.2687901060295
DEF REB (1428),,,,
DEF REB (1428),1035.5396332187486,235.3761812436812,1039.7604809060756,399.4004008934706
DEF REB (1437),843.4212207328665,282.28648652658717,984.5713469342857,354.98079558201994
DEF REB (144),1017.1640880090382,325.7883041690477,,
DEF REB (1447),,,,
DEF REB (1448),,,,
DEF REB (1448),1017.8437804458441,522.8091840184212,1023.1679786519162,391.27167566276574
DEF REB (1460),202.59747559448783,390.96488639364566,185.2623630801042,221.62240480644616
DEF REB (1460),222.01287289867346,649.2448079082785,246.69516767354534,289.2495444805183
DEF REB (1460),222.56080416082233,370.48011981861373,202.96664071656093,390.1798464162264
DEF REB (1464),,,,
DEF REB (1464),284.57442809702724,213.94021569735418,198.13540188829023,393.7453402953444
DEF REB (147),,,159.79169808397995,238.6154928488981
DEF REB (147),331.3422759285104,222.9251725659252,212.85872879826553,399.2247255224677
DEF REB (1470),,,,
DEF REB (148),,,,
DEF REB (148),186.62397703511473,396.5475625096261,189.38501463825028,397.527638857006
DEF REB (149),411.1532325376859,430.76219617131625,189.10038727253595,395.4075016028785
DEF REB (151),,,,
DEF REB (151),338.7959440153337,131.3563226710771,267.3899431542026,273.77689057456905
DEF REB (170),,,1002.7751921860372,480.5806390424402
DEF REB (171),,,,
DEF REB (171),984.319869205318,397.80962078340843,1038.3738036039647,404.04706450821453
DEF REB (191),,,184.52744937284524,264.2923019186166
DEF REB (193),251.64344357578577,78.89998840978137,206.50274883031102,433.20283984248385
DEF REB (20),,,,
DEF REB (20),286.238445994939,620.5680717937659,,
DEF REB (202),941.8669732559348,347.857449253234,1028.0466226652911,302.38419520617737
DEF REB (203),1043.8647654346182,315.86914597393155,1033.1298251468995,400.0023299389101
DEF REB (204),,,,
DEF REB (204),243.25185390578628,349.00370871989793,234.31728785272054,466.945021656928
DEF REB (206),770.1376924016654,413.9349073343157,954.8289221405934,354.6363124703111
DEF REB (212),991.8712955631262,256.273751055222,1014.3368233266373,320.463574970128
DEF REB (216),339.1832540165746,134.78951090841898,181.01096658867024,287.71410845053623
DEF REB (23),237.95289100368163,91.40272470761266,249.68400297268877,193.79087003649644
DEF REB (23),248.27678398378288,195.78357486969657,183.9414015360872,312.9855843290442
DEF REB (234),,,1035.4003422875057,297.5969579713954
DEF REB (239),1039.8583670114324,401.5454167525018,991.5963773474565,389.1668535953325
DEF REB (24),,,,
DEF REB (24),174.65910268611148,139.56017636021846,181.18453412799627,399.4879424098721
DEF REB (240),874.1424052783524,439.07962197747247,1034.5392608042478,395.0327183165204
DEF REB (248),166.12874645956714,631.3049640639283,187.72132470018082,403.7902497442062
DEF REB (249),395.4817042241905,202.87941524825197,209.85716786282262,367.69634413131354
DEF REB (256),296.86233503810394,299.02085465608786,207.6990829485529,391.12367569450026
DEF REB (257),798.141814937601,334.1592709123277,883.8453785432325,312.2834632746802
DEF REB (260),1025.2021956232563,375.16695749362395,1028.543183667668,343.37254193073926
DEF REB (261),508.32690999585895,493.98181571160194,1054.5284449464657,488.7398126897846
DEF REB (261),699.4748419024913,151.2572741804382,,
DEF REB (268),,,,
DEF REB (270),805.6450379832255,368.8937271071043,983.0908945706144,268.0192170761981
DEF REB (271),,,946.4143721035293,270.81323196841515
DEF REB (277),243.30181522530734,674.217906675132,175.41619446502145,583.0385300130278
DEF REB (28),221.7343258766591,191.89586691061686,198.5231694114709,391.2303337205936
DEF REB (280),243.38837783444808,368.846890523524,208.03080718849057,398.5522074266695
DEF REB (282),214.63480830010784,359.72833166269857,196.0304940930555,394.93743793200036
DEF REB (284),245.69280996515153,338.24286537526103,367.0870135963671,214.71661561487434
DEF REB (284),294.2644420482719,126.05978970166183,197.45214804832875,203.5165385619257
DEF REB (285),392.9656932904003,281.0365422689575,207.5486417486311,355.26486998625757
DEF REB (288),286.37909793532174,65.24907153030968,188.9925345440939,394.59705252322755
DEF REB (29),379.8727472527433,471.901748601943,276.2341082041958,310.3212623756445
DEF REB (291),1022.4058230382761,389.26541502153646,1024.9618573723503,390.7933790223632
DEF REB (309),258.2428557463275,357.5165081413523,157.66740348447615,339.5356704939992
DEF REB (31),193.5260614741206,317.07074594068104,202.29343804530814,390.8561897905337
DEF REB (311),449.99526777689795,345.9694650586295,223.27303788553115,267.3209752159031
DEF REB (313),195.2799380155056,394.41711779755815,155.9128326419984,82.90164672520534
DEF REB (328),977.2602456261819,115.486601491177,983.9017668919764,366.2068185975723
DEF REB (329),397.766058028188,373.25921261870326,323.3478162317274,397.3646057551465
DEF REB (33),911.9072782675654,146.18489368274936,1021.5097576887986,285.84723168656654
DEF REB (330),199.60263084523254,617.2885420228804,188.0935033674821,381.9121023267885
DEF REB (331),,,,
DEF REB (331),348.1557804976942,319.11732041575675,196.18552242363754,411.49334236051055
DEF REB (332),225.99601685276184,299.55192830848665,,
DEF REB (334),206.5021441157523,376.5459796415433,207.23187122457605,397.84017296125495
DEF REB (34),1037.685199427454,397.8679840492383,1026.7232473710462,352.17776407437145
DEF REB (37),1031.4975500593578,310.67751735788596,1039.4082251933278,400.4057327561324
DEF REB (42),1005.8903192471302,147.33771623364134,974.8973069387941,309.60992332123175
DEF REB (44),829.6548982066572,304.01731952635475,978.5444520412102,410.73209486229007
DEF REB (50),1042.693721223298,-270.7339462085645,985.8319305180185,290.4155773186262
DEF REB (50),983.8490673889048,-65.00409478746239,1054.7439503182143,378.7783919094287
DEF REB (51),,,,
DEF REB (51),1156.310586711668,795.5786785058247,1105.720170907189,218.56343277975458
DEF REB (56),187.5347692498094,399.86328668585605,202.94602354414243,393.89405987826734
DEF REB (62),,,,
DEF REB (62),359.0540812259044,150.83360498896351,195.67785967077208,598.3679695256691
DEF REB (643),,,,
DEF REB (643),1060.503529619439,373.02894638949215,1022.5253362112729,391.5323925004931
DEF REB (648),1033.3766743791323,395.6451314339979,1018.7731868557869,323.35251192549765
DEF REB (648),1035.87698839768,111.5376494964276,1033.3766743791323,395.6451314339979
DEF REB (65),272.1791387839324,211.84523503248812,179.08316809182742,398.00588196219724
DEF REB (652),369.48263746093846,306.45007584255137,229.50098794474084,338.39867452849114
DEF REB (658),,,,
DEF REB (658),,,,
DEF REB (659),260.5578132057348,302.0430293676944,196.02681768669964,393.8725168300197
DEF REB (662),185.238319283187,138.78850742764124,244.76913499640003,383.5597318702537
DEF REB (664),814.4193220719692,367.2578191968276,1037.5488300865472,406.53369078571745
DEF REB (665),1050.6866785930606,114.19089443780985,1034.9374217878371,453.0188202091935
DEF REB (667),1003.5448167930599,323.27687742340123,1033.9943336972303,402.9708640009022
DEF REB (669),1033.171563982343,363.1253064565874,1009.1006080569778,391.43027427801564
DEF REB (675),,,,
DEF REB (675),900.1919481698603,132.38046894144745,1037.3505255363489,426.95225852413284
DEF REB (683),,,,
DEF REB (683),188.95701679728552,331.8913438900457,169.270207420485,355.80887464129177
DEF REB (69),1004.0177805180848,202.7490432982726,1031.5076001258378,393.0122322294817
DEF REB (693),410.2658030470087,276.5346349476733,226.47189782412164,317.931002304154
DEF REB (696),249.08935315375766,294.3038400712926,193.76644508376398,397.8092542854163
DEF REB (697),423.97674223943955,371.97948968379274,252.12947986652188,362.6666868263204
DEF REB (70),836.8611751385099,758.2555638758391,1001.9032764737962,275.0035228057405
DEF REB (702),,,,
DEF REB (702),944.570244162716,268.16686718967657,,
DEF REB (709),988.258721595317,528.7634430054514,,
DEF REB (711),907.9935123167909,579.970395855983,926.3008501603586,382.135440855426
DEF REB (712),919.8100036507833,113.97613355365606,1083.4974386489355,238.96529336647635
DEF REB (716),,,1039.5722858453194,408.2654592998121
DEF REB (717),1020.263437730214,395.11286557684434,1025.2830672254638,398.6650866456186
DEF REB (717),1038.9192746024764,371.753577443577,1017.55092484358,392.45996889873754
DEF REB (717),813.007429666359,236.52002195601162,996.5890290080359,517.9314113255006
DEF REB (719),,,,
DEF REB (719),170.0479240372754,309.5956544003137,207.26168654719962,247.33712281544794
DEF REB (72),1068.5209551540584,44.86988524950662,1030.175521457009,394.07775960888495
DEF REB (723),,,1002.3710077641612,287.2970047510729
DEF REB (726),205.61848774318096,347.29816349697404,,
DEF REB (728),,,,
DEF REB (728),212.29364309126308,415.10132459501006,202.88552700452874,398.08981052164444
DEF REB (729),,,211.7619095850534,283.0528160579195
DEF REB (734),168.71800372135215,401.3192926708402,184.98116235111192,302.89962538162956
DEF REB (740),932.3187232155972,276.02678530964744,993.4672623505256,359.29068817925196
DEF REB (743),177.1627309334379,184.89345183926238,201.0520881316112,392.83087526540066
DEF REB (746),,,208.19481432707587,353.7011735902115
DEF REB (75),,,,
DEF REB (75),305.0793271488654,290.7083144268755,200.83824300584672,393.18230091815644
DEF REB (750),,,,
DEF REB (750),,,,
DEF REB (750),235.12425140662765,619.3155711938408,218.49429862830843,344.40408721468634
DEF REB (754),202.42568245899218,407.0106743461171,251.69902191882318,374.13033772291413
DEF REB (754),260.4958180301086,91.12538711315658,191.83594035771063,398.03403379460207
DEF REB (756),1006.5675289252954,664.0066840828846,1040.9355799796856,275.874579587652
DEF REB (759),1038.1939267564237,446.15835105894496,1027.0161357456398,393.3023640277894
DEF REB (76),1024.7038560380433,392.1856546396829,898.650627266341,541.1260291702878
DEF REB (76),1035.618067978228,396.8352522036511,1029.0645025480258,339.1143628613336
DEF REB (761),1028.8840347799553,660.4241320505604,,
DEF REB (793),1001.2689538233868,335.9183153944084,1014.5325209915713,317.7053506434417
DEF REB (793),909.5485248949431,484.1251553819457,1015.0562276179826,365.9157520643103
DEF REB (798),,,,
DEF REB (798),339.2595436856425,89.3563962868048,188.5664805809066,396.53558592289914
DEF REB (8),,,,
DEF REB (8),832.7206218571816,202.30629897545302,1019.6736322069655,387.73761973272894
DEF REB (805),,,1002.3230980309147,233.94134695403116
DEF REB (805),881.0603261597124,124.59338346364059,1036.616771187699,399.7315304443783
DEF REB (81),167.0920244517067,298.7715339981499,190.31218878732943,394.56305853978
DEF REB (815),,,,
DEF REB (82),365.10584101863566,355.70755360584457,313.54861047021416,440.5623193442254
DEF REB (821),,,,
DEF REB (821),,,1028.9911511217042,395.11378541928633
DEF REB (826),,,,
DEF REB (826),,,,
DEF REB (826),155.18972346387312,91.37669586913248,122.59855480875048,76.6335623348853
DEF REB (836),253.0489966502714,81.21815559617784,176.49987017829238,400.292086365585
DEF REB (839),,,,
DEF REB (843),,,,
DEF REB (843),402.7629379140986,288.6498890598518,221.0166405329564,291.15960881326424
DEF REB (863),1029.4159635152716,638.126211268672,1029.361921851501,394.3459687190948
DEF REB (863),789.0763676947507,292.3087245311815,919.4248453741178,339.4969734013586
DEF REB (874),,,1021.6381790779948,392.5788859854781
DEF REB (875),1003.8153237579446,368.8447939305222,1016.7563683460719,363.21497231147225
DEF REB (875),1014.9463297231051,386.9074184807298,1032.6649824642282,397.61729351548826
DEF REB (875),1050.6920519660841,50.442618648727894,1015.4077532329534,318.96643316406903
DEF REB (885),425.5808587605761,374.0235138308799,180.4486174670444,314.4435107736974
DEF REB (886),,,,
DEF REB (886),240.32854288403203,367.13177047078995,,
DEF REB (916),1077.136331022895,117.44825509793294,1030.2558130115524,477.93337401688495
DEF REB (916),952.4703699106633,595.954426799943,1031.8277605797455,395.0422452300845
DEF REB (919),,,,
DEF REB (919),1004.1296150633231,367.73407761383123,1042.227249526798,398.28334387400946
DEF REB (932),,,,
DEF REB (932),203.2915747532041,392.85146417668403,,
DEF REB (937),939.494478157048,338.27288078615857,1041.4156348228544,404.59781484433387
DEF REB (937),993.7955140604744,384.2229995626462,1037.355305976222,400.7255852736574
DEF REB (942),1023.6115495810124,455.2119221550303,1038.2290691358935,401.9728992618357
DEF REB (942),962.264055507754,73.44615517253042,1004.7202372957712,367.4228511873426
DEF REB (945),,,,
DEF REB (945),1058.53122779297,177.1873538971565,1040.3975731458186,622.7758799774368
DEF REB (946),,,,
DEF REB (946),167.63873873048237,208.89900830145922,117.35835229250947,143.4957735364254
DEF REB (951),,,,
DEF REB (951),182.82091117135232,641.2431376082924,192.4763456212893,412.5607380316386
DEF REB (96),,,,
DEF REB (96),349.47810296461006,225.5241673658094,202.48016741471505,350.41515157080096
DEF REB (97),222.10802980245185,358.0110170224235,184.93428369018963,398.11935105088435
DEF REB (973),1246.9497127683544,-285.23323589088943,1005.2974438271127,287.35537121900484
DEF REB (98),372.2524701893723,177.95475708070876,187.0926166050302,397.0536477463398
DEF REB (989),,,,
DEF REB (990),1037.3371080423992,396.10881891272777,1009.200604075122,315.5627393120177
