X,Y
562.0307253721887,2.297592651251307
369.69623059866956,4.483211910041291
194.84668989547038,3.7546721571112585
5.426354133671225,4.483211910041291
370.4247703515996,200.46040544821034
194.84668989547038,198.27478618942035
