frame,tracking_id,class_id,x_center,y_center,width,height,confidence
33,1,2,886.4642,234.32434,253.85132,365.0661,0.776418149471283
34,-1,2,90.85617,267.5127,181.71234,330.17627,0.6886763572692871
35,9,2,104.48635,272.49817,191.58867,347.73102,0.6603749990463257
36,9,2,120.82972,273.0783,189.21162,341.08804,0.8295783996582031
37,9,2,139.37134,274.53403,193.5012,344.02292,0.5118415951728821
37,1,2,1004.5028,239.83685,267.72388,391.62598,0.7396976947784424
38,1,2,1013.8178,240.24368,266.297,394.74048,0.7410929203033447
39,1,2,1035.8937,244.24603,261.5218,387.73596,0.7123552560806274
39,7,2,1154.5925,190.30663,250.81494,363.9548,0.5042089223861694
40,1,2,1062.682,245.53958,261.29242,385.5827,0.8064456582069397
41,1,2,1089.5283,249.30977,257.99036,376.447,0.6986308097839355
42,1,2,1123.0972,252.40984,255.04718,368.15335,0.8390409350395203
43,1,2,1153.285,255.83023,252.30908,364.11957,0.8306557536125183
43,12,2,64.50629,504.22675,94.74137,256.71378,0.5539258122444153
44,1,2,1159.3961,258.53638,241.20776,360.86334,0.8368334770202637
44,12,2,67.11988,502.21793,93.869354,252.06378,0.5363679528236389
45,1,2,1167.6084,255.86816,224.78308,379.3299,0.7599717974662781
45,9,2,333.58017,285.28137,214.31268,363.4383,0.5533047318458557
46,1,2,1183.3792,215.88031,193.24182,345.3017,0.6104086637496948
46,9,2,364.48978,281.2232,215.7168,350.53018,0.7626584768295288
47,1,2,1199.8163,226.9803,160.36743,323.77664,0.603082001209259
47,9,2,396.71027,280.6564,221.42044,349.1576,0.7419204115867615
48,9,2,430.1458,275.70087,224.06424,343.57104,0.6546205878257751
49,9,2,463.31833,274.83136,231.84698,349.1223,0.6603872179985046
50,9,2,474.693,274.72098,237.0463,351.24725,0.6666093468666077
52,9,2,517.326,267.75922,220.30038,322.77618,0.5861265659332275
54,-1,2,413.392,550.24176,286.00067,332.3683,0.6104004979133606
55,-1,2,1239.7816,633.837,80.06445,172.32605,0.5821685791015625
56,18,2,1239.8005,633.79236,80.1051,172.41528,0.5998036861419678
57,18,2,1227.2793,545.08203,105.44141,288.19363,0.5615835189819336
58,18,2,1214.0846,550.6604,131.83081,291.96332,0.7665983438491821
60,9,2,695.08417,184.69499,237.84924,356.73758,0.5186940431594849
61,9,2,713.6593,179.25381,242.3941,358.50763,0.6891445517539978
62,9,2,722.5503,178.82104,245.22949,357.6421,0.7060669660568237
64,-1,2,1234.6812,548.64453,90.239746,337.3224,0.7243079543113708
65,-1,2,1264.1034,548.4767,31.4729,319.61868,0.5750142931938171
69,-1,2,772.45496,505.32782,118.54785,257.79468,0.7464588284492493
69,-1,2,754.6426,355.7275,146.66211,294.8006,0.7050038576126099
69,-1,2,913.4587,386.62228,209.87561,357.90277,0.593393862247467
70,23,2,789.9663,542.8276,142.31158,309.88452,0.6013789772987366
71,23,2,809.06573,543.1785,154.2207,337.47974,0.7580919861793518
72,18,2,1078.6995,282.54147,170.10504,341.25488,0.8368496894836426
73,18,2,1090.9781,278.1061,185.83032,349.98288,0.747107207775116
74,18,2,1094.8359,276.3657,197.58557,353.10922,0.7465214729309082
75,18,2,1118.482,275.1106,211.24298,363.1991,0.8042886853218079
76,18,2,1136.5889,273.8856,218.20776,367.01416,0.7978455424308777
77,18,2,1152.5469,275.95862,218.63733,364.43396,0.7406635880470276
78,18,2,1166.7986,278.2011,218.43726,365.5011,0.8068519234657288
78,23,2,880.2025,518.36414,118.23352,261.72385,0.5933108329772949
79,18,2,1179.3285,276.8556,201.34302,355.13208,0.8162266612052917
80,18,2,1183.8992,277.02856,192.20166,350.64856,0.816020131111145
81,-1,2,74.39159,308.54797,148.78317,334.47375,0.7195804715156555
82,28,2,83.45758,309.55023,149.72998,336.19623,0.7614379525184631
83,-1,2,1150.4949,551.41797,257.39117,337.16406,0.7799126505851746
84,28,2,136.95738,307.9597,152.36354,340.98877,0.7424359917640686
85,-1,2,1218.1431,574.16943,123.59009,273.75146,0.5613764524459839
86,31,2,1216.1431,573.00696,124.656494,276.03192,0.5541732907295227
87,28,2,194.09229,310.1192,153.05544,341.8303,0.6311321258544922
88,28,2,206.70099,307.78403,151.6753,337.66205,0.6451242566108704
88,31,2,1219.0315,533.68835,121.93713,279.3945,0.5150505900382996
89,32,2,1130.9392,472.8477,260.41162,360.33856,0.5682216882705688
89,31,2,1224.1738,528.0515,111.65222,285.8595,0.7190468907356262
90,31,2,1213.9426,529.56555,127.6189,284.15332,0.7887157797813416
91,31,2,1218.4482,517.8888,117.74744,261.48438,0.6152520179748535
91,18,2,1194.5911,180.95859,170.81775,347.55396,0.6018794178962708
92,31,2,1219.1538,514.41595,114.43457,253.04443,0.6303120255470276
92,33,2,1237.7632,509.74146,77.00647,261.08875,0.6199954748153687
92,18,2,1196.0535,180.7642,167.89294,351.57767,0.6302970051765442
93,-1,2,55.08743,376.32285,110.12588,333.27557,0.5357043743133545
94,32,2,1163.1338,466.36145,233.73242,351.84888,0.6868616938591003
95,32,2,1165.1215,465.80115,229.75708,352.00345,0.7149442434310913
96,32,2,1159.739,365.425,240.52197,346.78372,0.57711261510849
97,32,2,1167.4685,321.15344,225.06287,336.67023,0.7164714336395264
97,18,2,1227.1875,175.25102,105.62512,274.21866,0.7443189024925232
98,32,2,1170.8567,303.48172,218.2865,318.90717,0.5489603281021118
98,18,2,1236.4922,180.12866,87.0155,278.01715,0.6083898544311523
99,32,2,1182.9808,295.50507,194.03833,312.28876,0.6793798208236694
100,32,2,1194.2778,291.86646,171.44434,319.8126,0.5048733353614807
101,32,2,1193.5681,291.17645,172.86365,334.58545,0.5057946443557739
101,23,2,1043.5587,520.49316,189.32129,395.48697,0.6795558333396912
101,33,2,1223.8478,513.0935,80.123535,260.70547,0.7270716428756714
102,32,2,1199.1357,289.8439,161.7284,326.24258,0.5918757915496826
102,23,2,1049.6112,525.359,198.45288,386.13184,0.5985320210456848
102,33,2,1228.9297,521.92755,84.41272,271.28745,0.512575089931488
103,32,2,1199.6621,308.71796,160.67578,293.45407,0.5347968339920044
103,23,2,1045.8552,532.39844,207.36072,375.20316,0.7758562564849854
104,32,2,1199.4285,317.51123,161.14307,280.54022,0.5297491550445557
104,23,2,1044.1978,534.85895,215.62073,370.28207,0.7585426568984985
104,38,2,1082.5557,454.4359,194.3581,320.64096,0.6450809240341187
105,32,2,1206.6731,324.23703,146.65393,260.55585,0.7698141932487488
105,31,2,1213.7864,388.76114,132.42737,369.90778,0.5581164360046387
106,32,2,1200.506,343.93304,158.98804,283.03275,0.7295475006103516
107,-1,2,852.1952,354.9738,113.43005,180.14447,0.9242052435874939
107,-1,2,936.58325,360.24985,117.395386,151.12726,0.9080772399902344
107,-1,2,668.02716,314.9003,137.75342,198.10632,0.8907799124717712
108,44,2,853.42596,353.59497,112.03125,177.85477,0.9120213389396667
108,45,2,935.5469,360.60883,117.756775,151.63113,0.8858097791671753
108,46,2,668.766,314.8929,136.57898,196.39903,0.9116770625114441
109,44,2,854.1008,352.52753,107.99994,171.20667,0.884003221988678
109,45,2,938.5426,363.75247,121.01825,156.26312,0.8923267722129822
109,46,2,669.67834,314.7621,135.10791,194.23978,0.9248803853988647
110,44,2,854.30304,352.169,106.83887,169.01044,0.8838249444961548
110,45,2,939.60095,364.82462,121.74829,157.83588,0.8926304578781128
110,46,2,669.97687,314.74258,134.64307,193.5089,0.9247450232505798
111,44,2,860.229,351.14337,107.24408,168.41647,0.9143502116203308
111,45,2,944.0259,365.02716,119.676575,156.2987,0.8904248476028442
111,46,2,670.47473,314.70425,133.15344,191.25397,0.9213728904724121
112,44,2,860.1791,349.2152,106.87158,166.58743,0.8975026607513428
112,45,2,946.6543,363.67627,113.716125,149.0492,0.8928083777427673
112,46,2,671.3573,314.36884,131.38013,188.8835,0.9157729744911194
113,44,2,862.8948,347.08545,107.26587,165.04233,0.913605809211731
113,45,2,949.4759,363.41937,110.79016,145.2084,0.8366956114768982
113,46,2,671.5071,313.6417,129.39868,186.63617,0.9226094484329224
114,44,2,867.07336,346.1835,107.28418,162.14587,0.9098131060600281
114,45,2,962.7702,363.22894,106.35083,141.58835,0.7903529405593872
114,46,2,669.66296,311.04645,131.35486,191.28885,0.9277742505073547
115,44,2,872.1875,345.32324,108.266174,160.51187,0.9065061807632446
115,45,2,970.8772,363.88635,102.54199,139.13104,0.8496800065040588
115,46,2,668.97437,308.72177,128.48224,189.83534,0.9156837463378906
116,44,2,873.91113,345.06622,110.01691,160.04129,0.9064332246780396
116,45,2,973.54517,364.10632,100.00513,138.35114,0.8500949144363403
116,46,2,668.7158,307.9014,126.2547,189.32967,0.915733814239502
116,48,2,458.52936,444.3858,79.668335,107.75037,0.5292962193489075
117,44,2,874.4519,344.65558,111.163635,160.02158,0.8867459893226624
117,45,2,970.98474,364.2215,100.01361,138.65518,0.830849826335907
117,46,2,667.7682,305.93076,123.46942,188.86255,0.9133477807044983
117,48,2,459.7074,444.49615,80.803345,109.00479,0.6147448420524597
118,44,2,879.369,344.4769,112.47473,159.59613,0.8906815648078918
118,45,2,976.1397,364.2829,98.38928,137.9119,0.8019447326660156
118,46,2,668.673,304.57614,120.059326,187.81078,0.9187817573547363
119,44,2,885.51575,342.84344,114.39343,160.49704,0.8886258006095886
119,45,2,980.8148,364.03333,98.18524,139.97324,0.8532746434211731
119,46,2,669.10376,303.33966,118.47974,189.71506,0.8341567516326904
119,48,2,472.77484,443.36945,79.78137,108.056946,0.5313368439674377
120,44,2,890.0824,342.02014,114.86749,160.29993,0.9095829725265503
120,45,2,978.7856,360.00006,98.571655,140.89969,0.714548647403717
120,46,2,670.54785,303.8306,117.918884,193.46898,0.889707088470459
121,44,2,892.69885,341.65854,115.019104,159.73682,0.9145361185073853
121,45,2,987.65234,361.54236,95.831116,140.4136,0.877814531326294
121,46,2,672.3687,303.07428,114.243164,191.5388,0.9150455594062805
122,44,2,893.5456,341.55896,115.41077,159.556,0.9148849844932556
122,45,2,990.8217,362.15143,93.48108,140.25885,0.878521740436554
122,46,2,673.0674,302.74466,111.44141,190.73259,0.9162663221359253
123,44,2,893.53625,341.08957,115.02045,158.55255,0.918274462223053
123,45,2,993.98193,361.8062,90.987366,139.92664,0.8661940693855286
123,46,2,673.1877,303.4469,110.78699,193.38478,0.906989574432373
124,44,2,890.7035,340.75528,112.12024,154.71924,0.9209221601486206
124,45,2,991.5333,357.99094,95.20776,147.6081,0.8656759858131409
124,46,2,673.4579,303.64554,109.37811,194.07378,0.8999636769294739
125,44,2,885.9303,340.3192,110.147766,153.22363,0.9362772703170776
125,45,2,989.5719,350.76343,101.29108,158.4592,0.8957589864730835
125,46,2,672.1836,304.44666,108.92999,195.77455,0.8731253147125244
126,44,2,880.7514,339.02765,107.32471,150.70444,0.9358887672424316
126,45,2,989.5453,346.7279,101.440125,160.01147,0.883465588092804
126,46,2,671.27545,305.4822,108.57495,197.71577,0.8309792876243591
126,50,2,998.6002,357.30215,70.49774,139.52039,0.823399007320404
126,51,0,909.739,310.16037,33.88916,29.348145,0.7095931172370911
127,44,2,875.03345,335.25732,99.99689,141.44357,0.9093398451805115
127,45,2,989.5206,345.38397,100.42651,159.46066,0.8820494413375854
127,46,2,670.0148,300.64957,101.61682,185.30244,0.8881598114967346
127,50,2,998.1377,357.17786,70.46924,139.36539,0.8927828073501587
127,52,0,980.3237,372.03226,32.506287,32.477173,0.7681351900100708
127,48,2,493.05063,435.3338,70.84332,96.20163,0.5971981287002563
128,44,2,872.8815,333.83783,96.90253,137.98956,0.9091883301734924
128,45,2,989.3541,344.93475,99.65485,159.1669,0.8821310997009277
128,46,2,669.52026,298.86597,98.90503,180.60553,0.8881853818893433
128,50,2,998.0003,357.1396,70.52185,139.33176,0.8923738598823547
128,52,0,980.4432,371.92792,32.492676,32.40396,0.7657598257064819
128,48,2,493.61896,435.01038,70.32114,95.71152,0.5986243486404419
129,44,2,869.9166,332.9975,96.97699,138.59354,0.9111179113388062
129,45,2,988.9535,347.4555,97.065735,155.32346,0.785025417804718
129,46,2,666.77783,298.8584,97.389465,177.40822,0.8945746421813965
129,50,2,998.8751,358.06216,69.104675,136.36151,0.9214158058166504
129,52,0,980.1129,375.32803,30.005493,29.80774,0.7652886509895325
130,44,2,867.6873,330.43433,95.4209,136.38245,0.9064355492591858
130,45,2,988.7186,340.2945,85.535706,134.63718,0.741020679473877
130,50,2,999.33154,358.95215,68.64667,135.16418,0.9203726649284363
130,52,0,980.31836,380.3584,33.14276,32.82193,0.8078703880310059
130,48,2,494.74487,435.0423,69.61777,95.56448,0.5931477546691895
131,44,2,866.79144,327.90613,93.58826,133.71005,0.8862728476524353
131,50,2,999.1959,359.0911,68.63898,134.4873,0.931535542011261
131,52,0,980.09644,385.43954,32.39081,31.837158,0.845280110836029
131,48,2,494.57877,437.6182,72.934265,101.37561,0.6067124605178833
132,44,2,869.7452,325.43414,91.70813,132.59177,0.8850139379501343
132,50,2,999.90424,359.52686,68.45422,133.28024,0.9314832091331482
132,52,0,979.98,391.91742,30.956299,30.137543,0.7800517678260803
132,46,2,660.83374,304.70123,96.933044,174.42741,0.7755242586135864
133,44,2,870.1422,324.01743,90.34235,132.44159,0.8969064354896545
133,50,2,1000.18555,359.75772,68.461,132.34766,0.9328844547271729
133,52,0,980.26074,398.6156,33.263,32.163025,0.8255079388618469
133,53,2,586.64453,380.05615,74.73773,70.86182,0.7315717935562134
133,46,2,660.55176,301.7647,95.32208,170.65848,0.8611060976982117
134,44,2,870.30566,323.56274,89.20404,132.44986,0.8968552350997925
134,50,2,1000.2849,359.82413,68.79181,132.04663,0.9330126047134399
134,52,0,980.3539,400.8299,34.201294,32.839996,0.8253952860832214
134,53,2,586.72656,380.07495,74.89276,71.01892,0.7347260117530823
134,46,2,660.54736,300.76678,95.044556,169.36751,0.862145185470581
135,44,2,868.98,323.23068,87.78766,132.02148,0.9070124626159668
135,50,2,1000.5388,361.43137,69.23657,131.66302,0.9177006483078003
135,52,0,980.2329,408.80035,35.24756,33.77469,0.7829875946044922
135,46,2,654.75604,300.24976,94.36902,169.71172,0.8448589444160461
136,44,2,867.88776,323.0049,86.68359,131.81921,0.9118128418922424
136,50,2,1001.1521,365.3401,72.31177,136.67474,0.9180125594139099
136,52,0,981.1233,419.25946,34.662903,32.96927,0.5216045379638672
136,46,2,649.3753,300.08118,94.9928,171.30264,0.7946652770042419
137,44,2,867.52716,323.23138,86.45654,132.81046,0.9072380661964417
137,50,2,1002.8447,365.48328,71.30072,133.53183,0.9095367193222046
137,52,0,981.28723,432.4806,38.840027,37.10678,0.7299301028251648
137,46,2,643.20496,300.2594,96.01648,171.88914,0.8366057872772217
138,44,2,863.4447,323.57288,87.553345,132.521,0.9043890237808228
138,50,2,1004.9398,364.44928,69.89874,128.99564,0.9005070924758911
138,52,0,983.6719,443.34958,37.561035,35.60492,0.8180215954780579
138,46,2,642.98975,298.94455,94.083374,169.10927,0.8739154934883118
139,44,2,866.4133,324.06384,89.360596,132.86417,0.908268392086029
139,50,2,1006.58795,364.06494,69.5636,126.07822,0.9093902111053467
139,52,0,987.28613,441.37973,40.94745,39.10205,0.6956573128700256
139,46,2,645.43616,297.9755,92.87506,168.9024,0.8722233176231384
140,44,2,867.4971,324.26923,90.90814,133.00772,0.9084008932113647
140,50,2,1007.1482,363.88586,70.14496,125.030426,0.9089679718017578
140,52,0,988.58813,440.80927,41.80957,40.17398,0.6948491334915161
140,46,2,646.42126,297.6189,91.84369,168.80789,0.871942400932312
141,44,2,867.44525,324.57498,94.116455,135.51624,0.9122241735458374
141,50,2,1007.8522,363.92523,71.89386,126.3916,0.9050955176353455
141,52,0,991.1643,433.67532,38.456604,36.40802,0.7631367444992065
141,46,2,646.6226,297.89172,92.20203,171.33458,0.8588447570800781
141,48,2,506.6943,439.28796,77.663025,108.80267,0.5286189317703247
142,44,2,863.73145,324.45337,97.08856,136.62671,0.8996179103851318
142,50,2,1007.4199,364.33188,74.000305,127.41205,0.8906434178352356
142,46,2,646.03796,298.11014,92.07208,172.59264,0.8630567789077759
142,48,2,508.06827,439.64264,76.8902,109.07297,0.5564106106758118
142,45,2,987.8612,368.89682,81.32959,136.48236,0.786036491394043
143,44,2,866.10095,323.61798,99.018005,138.51682,0.8966003656387329
143,50,2,1006.5906,363.19592,75.698975,127.62491,0.8876228928565979
143,46,2,646.49695,298.87146,92.59747,175.13933,0.8265916109085083
143,45,2,986.652,368.17883,77.09009,135.15076,0.7858074307441711
144,44,2,867.8087,323.1738,100.88141,140.70184,0.8840203881263733
144,50,2,1006.09735,362.31,78.9823,130.20444,0.9035671353340149
144,46,2,646.9037,299.97552,93.89862,180.08705,0.8536893129348755
144,45,2,984.93396,368.14368,75.72699,136.97083,0.7798833847045898
145,44,2,866.12915,322.4781,103.776794,143.59044,0.851017415523529
145,50,2,1004.99146,362.14685,81.664795,130.91342,0.8931155800819397
145,46,2,646.1527,299.48386,92.903625,180.67485,0.8636852502822876
145,45,2,983.90405,369.10654,75.0235,138.18182,0.758429229259491
146,44,2,865.3491,322.24442,105.37445,144.68343,0.8461970090866089
146,50,2,1004.57324,362.08047,83.91577,131.21002,0.8932530283927917
146,46,2,645.8168,299.35138,91.88397,180.99,0.8634642362594604
146,45,2,983.5042,369.3935,74.10791,138.5553,0.7583355903625488
146,55,0,991.18677,407.1202,56.150513,34.67517,0.5887726545333862
147,44,2,860.9514,323.6662,110.87079,149.07614,0.8682001233100891
147,50,2,1003.17786,361.2505,86.07568,131.1113,0.8935931921005249
147,46,2,644.1455,299.55707,91.224365,181.45995,0.8815177083015442
147,45,2,982.59106,369.68362,75.56445,143.09576,0.7108482718467712
148,44,2,859.8922,324.13782,116.450134,153.20267,0.9165277481079102
148,50,2,1002.1421,360.93872,87.62384,129.70761,0.886588990688324
148,46,2,643.6156,299.94034,90.66815,182.65138,0.8809555172920227
148,45,2,981.33826,370.4967,77.06891,147.30643,0.5692840814590454
149,44,2,859.5176,324.68048,120.56781,155.7408,0.9202661514282227
149,50,2,1000.7304,360.93732,90.53064,130.04593,0.8757523894309998
149,46,2,646.85626,298.15567,87.84009,178.71088,0.8782404661178589
149,45,2,978.4026,370.88754,78.33417,150.74646,0.794342577457428
149,55,0,995.6551,397.33347,57.14685,35.647217,0.6058052182197571
150,44,2,859.1211,324.70236,124.525085,158.24023,0.9282713532447815
150,50,2,998.41174,362.8039,97.293396,136.40884,0.8728671073913574
150,46,2,648.89746,296.97302,86.61267,176.8659,0.8806740641593933
150,45,2,975.648,371.34113,79.75964,154.17288,0.6999475955963135
151,44,2,859.5133,324.5918,128.51544,161.2583,0.923846423625946
151,50,2,995.9126,362.88385,101.91699,139.42178,0.8651153445243835
151,46,2,649.3291,296.1633,85.169495,175.0136,0.890120804309845
151,45,2,973.5152,371.23218,80.719604,156.83536,0.5001593232154846
152,44,2,859.6624,324.53174,130.8811,162.38992,0.9237319827079773
152,50,2,994.94324,362.9181,105.04175,140.60226,0.86513352394104
152,46,2,649.4541,295.86877,84.341064,174.29163,0.8902193307876587
153,44,2,860.76996,324.27237,132.10486,162.28441,0.916764497756958
153,50,2,993.9541,363.64404,105.88135,138.93994,0.8958749771118164
153,46,2,645.4987,298.1878,87.39636,179.67702,0.8938866853713989
154,44,2,861.2405,324.6692,132.94861,162.34628,0.9196754693984985
154,50,2,992.52356,369.15277,113.6225,148.04025,0.9167659282684326
154,46,2,642.43115,298.86185,89.780396,183.06776,0.8986577391624451
155,44,2,860.928,325.2289,131.75372,160.41322,0.9198241829872131
155,50,2,989.72485,371.20633,116.764404,150.99915,0.9160023927688599
155,46,2,641.16187,300.52063,93.0437,188.80287,0.8894104361534119
156,44,2,859.2416,326.15662,129.59912,158.65143,0.91652512550354
156,50,2,984.90814,372.7511,118.224,151.456,0.9053016304969788
156,46,2,639.6658,303.80374,95.5965,194.38556,0.8668420910835266
157,44,2,853.82227,327.27316,126.25177,157.99445,0.9160887002944946
157,50,2,978.732,373.20642,118.23596,149.37881,0.9012875556945801
157,46,2,639.927,302.56805,93.98157,191.50517,0.8912708163261414
158,44,2,851.72943,327.6964,123.49353,157.7374,0.9161618947982788
158,50,2,976.4293,373.36346,119.02399,148.50433,0.901125967502594
158,46,2,640.0231,302.01562,93.1983,190.26431,0.8921584486961365
159,44,2,851.33276,328.90353,118.97211,155.03969,0.9244915246963501
159,50,2,971.67944,373.3435,119.89093,147.45926,0.8721969723701477
159,46,2,640.5912,302.49448,93.16803,190.67717,0.8992449045181274
160,44,2,849.72656,330.70703,114.29932,152.54355,0.927620530128479
160,50,2,965.3866,374.4269,120.65985,145.66083,0.8543297052383423
160,46,2,641.8605,303.74866,92.84906,191.3193,0.9010917544364929
161,44,2,845.4985,332.32715,109.34631,150.57156,0.9250103235244751
161,50,2,959.3535,376.24902,117.34625,138.60117,0.8324344754219055
161,46,2,642.7648,305.19196,93.00818,192.98636,0.886042594909668
162,44,2,841.00305,334.7002,104.03522,148.35602,0.9285142421722412
162,50,2,953.9835,376.13647,121.05328,140.85141,0.8953386545181274
162,46,2,644.8355,305.42435,92.148926,193.37952,0.9049215912818909
163,44,2,838.6674,336.48474,100.700195,148.71921,0.9310316443443298
163,50,2,952.8471,377.77063,124.85962,143.34006,0.897006094455719
163,46,2,646.65295,304.65848,90.27545,191.87238,0.9027327299118042
164,44,2,837.8995,337.11163,97.54443,148.86404,0.9309058785438538
164,50,2,952.5431,378.44272,127.07361,144.1131,0.8967991471290588
164,46,2,647.35876,304.3465,88.954895,191.25832,0.902046263217926
165,44,2,836.69446,337.95514,96.701965,152.8082,0.9304283261299133
165,50,2,952.89606,379.63177,130.0321,146.09854,0.9004896879196167
165,46,2,647.7235,303.82175,87.9032,190.97655,0.9126337170600891
166,44,2,835.0326,340.63135,96.55817,158.53937,0.9391265511512756
166,50,2,954.4825,380.31372,132.81653,148.04929,0.8941237330436707
166,46,2,651.005,303.34015,86.51404,190.05714,0.9158840775489807
166,48,2,549.96063,439.1439,78.00711,110.60852,0.6454307436943054
167,44,2,834.0062,342.92697,95.24304,162.33044,0.940638542175293
167,50,2,955.49756,380.35498,135.13019,149.65503,0.892723798751831
167,46,2,653.3589,303.37543,86.88544,192.57828,0.9139705300331116
168,44,2,832.84814,345.62695,94.55304,167.03427,0.9310100078582764
168,50,2,955.9553,381.08356,137.38623,151.62537,0.8949365615844727
168,46,2,657.8162,303.20703,86.97925,195.05882,0.9158040881156921
168,56,0,938.2677,393.08047,39.01703,31.475586,0.5394827723503113
169,44,2,832.5138,348.40515,93.378845,169.97934,0.9234762787818909
169,50,2,955.5021,384.1387,141.0354,156.13245,0.8855898380279541
169,46,2,663.0499,300.5437,84.4339,192.11911,0.9022433757781982
169,56,0,934.57385,396.06296,41.035522,33.03546,0.6240283846855164
170,44,2,832.42126,349.4469,91.364624,171.02982,0.923181414604187
170,50,2,955.35925,385.2887,142.1872,157.85037,0.8856649398803711
170,46,2,664.99646,299.5138,82.816895,190.96281,0.9023499488830566
170,56,0,933.2288,397.14996,41.86743,33.60486,0.6225942969322205
171,44,2,831.59106,350.28088,88.658264,169.78543,0.9220826029777527
171,50,2,955.73535,389.67853,146.80585,164.60825,0.8746901154518127
171,46,2,666.2821,298.12408,81.87927,190.32474,0.9089705944061279
171,56,0,927.0338,399.90247,41.478027,33.164764,0.7025267481803894
172,44,2,831.0476,351.3921,85.581055,166.56647,0.9235597252845764
172,50,2,954.87976,393.82367,149.14496,169.11816,0.8860964775085449
172,46,2,667.79004,296.53665,80.61926,188.06665,0.9109159111976624
173,44,2,828.75073,352.53165,83.17169,162.67157,0.925965428352356
173,50,2,952.0028,397.14313,146.2727,168.07858,0.8662059903144836
173,46,2,671.09845,294.74075,78.35254,183.68193,0.9113552570343018
174,44,2,823.9101,354.94348,83.035645,160.38925,0.907471239566803
174,50,2,947.8813,401.32697,139.83765,163.4833,0.8733851909637451
174,46,2,673.83875,293.38165,77.04877,180.46344,0.9182084202766418
175,44,2,815.0746,357.34967,85.04797,157.82031,0.9083081483840942
175,50,2,943.04236,403.15778,133.91956,159.70798,0.9201244711875916
175,46,2,676.53516,293.21515,77.34088,180.37173,0.9205938577651978
176,44,2,811.82556,358.17322,87.54547,156.85687,0.9086311459541321
176,50,2,941.2617,403.76123,130.27228,158.22534,0.919858455657959
176,46,2,677.5226,293.23117,77.687256,180.46193,0.9205961227416992
177,44,2,807.93896,359.4331,89.905396,154.22021,0.9147444367408752
177,50,2,937.782,404.95123,126.937744,157.543,0.8860338926315308
177,46,2,679.801,294.96442,79.572815,184.32336,0.909496009349823
178,44,2,807.11255,360.7445,92.680176,152.10938,0.9105490446090698
178,50,2,934.6475,405.51883,125.25354,158.45197,0.91471928358078
178,46,2,681.52625,295.56912,79.60455,183.85309,0.9164709448814392
178,48,2,584.04755,437.19608,79.73828,107.520386,0.6358547806739807
179,44,2,804.1138,365.61755,96.841,150.03568,0.9051328301429749
179,50,2,933.24805,407.23096,123.33502,157.10886,0.9228376150131226
179,46,2,684.14966,299.31174,81.74072,188.72295,0.9182750582695007
179,59,0,901.0106,490.44214,40.14923,38.98227,0.6372759938240051
180,44,2,804.5271,367.54346,100.837036,147.9401,0.9054402709007263
180,50,2,931.6402,409.1493,122.16431,155.99612,0.9267405271530151
180,46,2,686.9547,302.91647,83.59326,192.1228,0.9190810322761536
180,59,0,902.2224,482.8518,36.26068,35.096893,0.7045203447341919
181,44,2,804.3536,368.43976,105.72388,148.38602,0.8809025883674622
181,50,2,927.6064,411.43866,122.24243,154.49469,0.8873212933540344
181,46,2,689.952,304.73178,83.629395,190.13483,0.9191321730613708
181,59,0,903.6569,470.24228,37.204712,35.79236,0.6271644234657288
182,44,2,804.3678,368.7219,110.04175,148.61896,0.8807063102722168
