X,Y
1080.6696525844327,85.333192107493
1079.3259895896379,292.25729330589513
1080.6696525844327,485.7447645563491
1080.6696525844327,691.3252027599565
900.618811281927,292.25729330589513
903.3061372715167,483.05743856675946
