frame,tracking_id,class_id,x_center,y_center,width,height,confidence
2,8,2,594.2364,466.7422,101.49988,152.5972,0.8957396149635315
2,9,1,794.66016,250.28873,36.701843,36.74034,0.8463394045829773
2,11,2,618.3981,376.3582,79.88287,143.68909,0.8469061255455017
2,12,0,662.1442,447.987,23.365723,20.08078,0.5957960486412048
3,1,2,130.3995,358.8841,54.404953,126.03259,0.9161582589149475
3,2,2,753.54333,408.67743,70.81555,138.72928,0.9164618253707886
3,3,2,323.4583,378.21353,55.93698,138.2782,0.8993947505950928
3,4,2,187.7392,479.83643,78.852036,161.4076,0.8870709538459778
3,5,2,247.52759,478.6189,81.03339,169.58902,0.9171889424324036
3,6,2,644.58997,462.63458,66.96454,154.9147,0.8494347333908081
3,7,2,487.57648,309.65305,42.711792,112.349365,0.9119370579719543
3,8,2,595.0713,462.4027,100.93561,151.86356,0.8093963265419006
3,9,1,793.22205,250.64384,36.996643,37.0748,0.8167111873626709
3,11,2,610.2058,371.90668,80.3385,143.85825,0.8855229616165161
3,12,0,662.973,445.32983,24.800354,21.380615,0.7339472770690918
4,1,2,130.7708,359.2718,54.49945,126.475555,0.914157509803772
4,2,2,753.17944,408.94495,70.63605,138.5108,0.9229780435562134
4,3,2,324.01233,379.3354,55.75699,137.79675,0.9011563062667847
4,4,2,183.52872,480.27692,78.72632,162.05457,0.8877807259559631
4,5,2,244.888,477.66537,81.73085,171.23297,0.9140167236328125
4,6,2,648.5614,462.0225,67.78436,157.89789,0.8798776268959045
4,7,2,485.73364,310.151,42.734955,112.04739,0.9113709330558777
4,8,2,596.31604,450.99304,89.65454,134.72916,0.8612187504768372
4,9,1,791.87134,251.06932,38.442017,38.561615,0.8095993399620056
4,11,2,603.1415,382.0724,69.66998,122.21945,0.7890867590904236
4,12,0,664.5432,443.22354,25.484985,22.005554,0.5666925311088562
4,10,2,613.7058,372.37943,66.0921,141.56958,0.506646454334259
5,1,2,131.72537,359.72168,54.568626,127.07031,0.9097239375114441
5,2,2,752.384,409.28436,70.66016,138.75473,0.9240920543670654
5,3,2,324.26202,380.73767,55.387207,136.50952,0.9008706212043762
5,4,2,178.83109,480.93323,77.649765,160.85132,0.8933916091918945
5,5,2,243.14548,476.79196,82.67778,173.51837,0.8980937600135803
5,6,2,654.0706,460.8283,67.333374,156.84183,0.894223153591156
5,7,2,483.86798,311.4847,42.57901,111.094864,0.902878999710083
5,8,2,595.1539,448.30573,82.89319,124.098694,0.8016541600227356
5,9,1,791.39056,250.86786,37.509033,37.616714,0.8102492690086365
5,11,2,596.90784,389.2314,65.64935,112.46912,0.6236763000488281
5,10,2,618.26624,373.50858,66.32391,142.51917,0.6319544315338135
6,1,2,132.04138,359.86957,54.453278,127.26456,0.9097312092781067
6,2,2,752.1013,409.38565,70.60248,138.8667,0.9232215285301208
6,3,2,324.36932,381.13605,55.42737,136.21301,0.9007703065872192
6,4,2,177.2976,481.17706,76.92122,160.43082,0.8932822346687317
6,5,2,242.64832,476.43488,82.81801,174.11365,0.8981170058250427
6,6,2,655.8791,460.443,67.10913,156.31985,0.8941256403923035
6,7,2,483.3228,311.91962,42.664093,110.74576,0.9027407169342041
6,8,2,594.50635,447.49426,81.379456,121.391205,0.7996543645858765
6,9,1,791.284,250.76808,37.12378,37.22104,0.8096413016319275
6,11,2,595.0559,391.44653,65.658936,109.7637,0.6220993399620056
6,10,2,620.287,373.64606,65.98724,142.34,0.6316728591918945
7,1,2,132.88469,360.0395,54.584435,127.939606,0.914575457572937
7,2,2,751.91034,410.04327,70.90161,139.81454,0.9231307506561279
7,3,2,324.46637,382.13446,55.048096,134.58517,0.8989698886871338
7,4,2,175.66608,480.67303,75.92317,159.3695,0.9011312127113342
7,5,2,240.8003,475.92957,82.78534,174.98349,0.9092905521392822
7,6,2,661.312,459.87988,67.2193,154.89114,0.9126796126365662
7,7,2,482.05447,312.53552,43.444458,112.24231,0.9128603935241699
7,8,2,592.62134,447.5738,80.10773,116.62091,0.7975996136665344
7,9,1,790.58765,251.40973,37.21393,37.27211,0.8402600884437561
7,11,2,590.8772,394.87146,69.477234,113.26788,0.8057281374931335
7,10,2,620.7582,366.51642,59.72467,128.04767,0.6619016528129578
8,1,2,132.6444,360.07773,54.33715,128.2793,0.9056503176689148
8,2,2,751.7013,410.51306,70.92218,140.22809,0.9276586771011353
8,3,2,325.03,383.79184,55.086365,133.7146,0.8906933665275574
8,4,2,174.00595,480.28647,74.88913,158.35541,0.9000666737556458
8,5,2,238.04091,475.18564,82.31375,174.91144,0.9124536514282227
8,6,2,666.275,458.8183,66.99396,152.69974,0.9389544725418091
8,7,2,480.14954,313.24628,44.198273,113.26938,0.9207277894020081
8,8,2,598.0716,454.91446,90.9303,133.83258,0.8108361959457397
8,9,1,790.22784,251.90236,36.559937,36.477203,0.8437194228172302
8,11,2,585.479,399.1578,74.137085,119.30206,0.8791417479515076
8,10,2,622.1355,368.05725,61.384705,132.00552,0.783306360244751
9,1,2,132.89027,360.14404,54.19143,129.05728,0.9017810225486755
9,2,2,751.36584,411.83005,70.94525,140.86407,0.926256537437439
9,3,2,326.32162,384.44998,56.043335,134.73096,0.8889231085777283
9,4,2,172.18536,480.07523,74.252426,158.43329,0.9007831811904907
9,5,2,235.27701,476.98505,80.71399,171.26355,0.9005537629127502
9,6,2,671.45154,456.73624,65.914734,146.79022,0.9337067008018494
9,7,2,478.13446,314.69843,44.56418,112.89993,0.9136401414871216
9,8,2,610.5946,455.9651,91.20386,138.41504,0.760917067527771
9,9,1,789.6887,252.46707,35.68988,35.38202,0.8508510589599609
9,11,2,582.8952,400.84015,77.1676,122.50571,0.9051538109779358
9,10,2,625.2397,364.24924,55.885742,119.68707,0.8352805972099304
10,1,2,132.40598,360.3792,53.707336,129.40451,0.9039814472198486
10,2,2,751.0485,413.00812,70.60242,140.67105,0.9317134022712708
10,3,2,328.70636,385.78418,57.212402,135.43015,0.9111183285713196
10,4,2,170.87076,479.42126,73.71524,158.75095,0.9022815227508545
10,5,2,232.37744,476.13007,81.85918,173.5729,0.8914988040924072
10,6,2,676.2776,455.04456,65.77106,142.23843,0.937895655632019
10,7,2,476.51495,316.25534,45.104706,112.8327,0.888088047504425
10,8,2,617.3556,455.609,89.509766,139.9082,0.8433412313461304
10,9,1,788.44086,253.3468,35.89624,35.395325,0.8406921029090881
10,11,2,578.8956,402.1945,78.70398,123.58136,0.9128696918487549
10,10,2,626.83044,360.73877,52.79309,111.59003,0.8319612741470337
11,1,2,132.69261,360.61487,53.29708,129.34192,0.9007315039634705
11,2,2,750.33356,414.2666,70.19031,140.064,0.9271126389503479
11,3,2,330.89508,388.127,57.806427,134.07358,0.9113174676895142
11,4,2,168.20255,478.03143,72.68562,158.56909,0.8958262801170349
11,5,2,229.78781,476.20966,81.919785,173.70914,0.9124234914779663
11,6,2,681.1704,454.11765,66.048706,139.02008,0.9362702369689941
11,7,2,474.32025,317.14218,45.91388,113.26227,0.8743205070495605
11,8,2,624.6737,455.5527,88.40613,142.03131,0.877280056476593
11,9,1,787.0057,254.09953,36.808228,36.175873,0.8250839710235596
11,11,2,577.5296,401.54163,77.94812,120.40817,0.9037459492683411
11,10,2,627.68896,358.64764,51.891785,107.60837,0.8767815828323364
12,1,2,132.80795,360.68256,52.90721,129.28448,0.9004231691360474
12,2,2,750.0756,414.7093,69.97473,139.83493,0.9271049499511719
12,3,2,331.741,388.93692,58.73474,133.64899,0.9110494256019592
12,4,2,167.30376,477.52435,71.77725,158.52332,0.8962769508361816
12,5,2,228.90877,476.2385,81.931,173.73615,0.9125003814697266
12,6,2,682.75653,453.82922,67.19568,137.93918,0.9363114237785339
12,7,2,473.5914,317.43683,46.575317,113.40283,0.8719645142555237
12,8,2,627.2822,455.51978,86.56976,142.82657,0.8793798089027405
12,9,1,786.5118,254.35796,37.205444,36.45096,0.8250759243965149
12,11,2,577.2777,401.18042,78.36322,119.18198,0.9041794538497925
12,10,2,627.93164,357.91125,52.16742,106.27231,0.8774386048316956
13,1,2,132.903,360.23267,52.47869,129.18204,0.9010646939277649
13,2,2,749.6395,415.7688,69.19812,138.22897,0.9211277365684509
13,3,2,333.0442,390.18762,59.378998,132.15787,0.9111973643302917
13,4,2,165.69168,475.90826,70.87477,158.47275,0.8894312977790833
13,5,2,227.59995,476.47397,81.60712,173.06561,0.918380618095398
13,6,2,684.52374,454.29266,67.50354,137.17166,0.9315108060836792
13,7,2,472.4654,317.71225,47.196686,113.85651,0.7031527161598206
13,8,2,629.49243,455.0887,85.08905,143.84052,0.8806347846984863
13,9,1,785.4675,255.25572,37.21393,36.40988,0.8168905377388
13,11,2,577.8831,401.21472,79.510864,118.83923,0.9155734777450562
13,10,2,628.81494,358.3729,53.952576,108.41058,0.891304612159729
14,1,2,133.33974,360.10477,52.045265,129.3479,0.8991899490356445
14,2,2,749.228,416.58948,68.58685,136.84894,0.9201666116714478
14,3,2,334.72452,390.98682,60.2583,130.51492,0.9164044857025146
14,4,2,164.34485,474.06622,70.0741,158.81522,0.895016074180603
14,5,2,226.11847,477.16486,81.61891,172.9188,0.9252203106880188
14,6,2,686.8006,454.89246,67.158936,136.66934,0.9219980835914612
14,8,2,631.5443,453.48315,82.26874,142.57251,0.8704997897148132
14,9,1,784.5989,256.4246,36.854065,36.10199,0.8184866309165955
14,11,2,578.83215,401.39435,80.28827,117.555756,0.9192807674407959
14,10,2,629.76294,359.00064,55.43329,110.269714,0.8969124555587769
15,1,2,133.91519,360.11755,51.44079,129.12836,0.900490939617157
15,2,2,748.83374,417.82397,68.13849,135.70016,0.9176817536354065
15,3,2,336.7961,392.31085,61.823486,129.96817,0.9248684644699097
15,4,2,164.6043,471.89374,68.95816,158.01443,0.8944451212882996
15,5,2,224.25513,478.63776,81.12726,171.79056,0.9180378913879395
15,6,2,689.0778,455.64508,65.70459,134.61551,0.9196896553039551
15,8,2,635.8781,452.7691,81.09851,142.1886,0.8633602261543274
15,9,1,783.9391,257.51126,37.22809,36.57875,0.8235111236572266
15,11,2,578.03046,401.24805,81.069336,116.77167,0.923173189163208
15,10,2,631.1116,364.53827,60.38086,119.903076,0.8784719109535217
16,1,2,134.98291,360.3288,50.412575,128.13873,0.8983540534973145
16,2,2,748.6996,419.44336,68.26703,135.81339,0.9162949919700623
16,3,2,338.19006,393.47345,63.581146,129.82559,0.9243776798248291
16,4,2,162.97787,470.62354,67.829956,158.13892,0.9054298996925354
16,5,2,222.87509,480.6521,80.40413,170.07278,0.907138466835022
16,6,2,690.9828,455.82413,64.43512,133.68512,0.9039264917373657
16,8,2,639.7241,453.0229,80.70398,142.83813,0.9033601880073547
16,9,1,783.6181,258.46005,37.185547,36.570175,0.8277624249458313
16,11,2,576.79517,401.36594,81.75134,116.44214,0.9267224073410034
16,10,2,633.2184,366.20618,61.88269,122.9538,0.8741917610168457
16,7,2,469.76746,321.2255,46.242035,109.776855,0.7723129391670227
17,1,2,136.25996,360.1397,48.928078,125.832184,0.8938649296760559
17,2,2,748.66064,420.94873,68.62262,136.06659,0.9181740283966064
17,3,2,339.64838,394.54462,64.9657,129.2958,0.9245951771736145
17,4,2,161.55762,469.97534,66.40596,157.48074,0.9104281663894653
17,5,2,222.7699,482.58252,80.39363,169.02902,0.9057136178016663
17,6,2,692.9191,455.50275,63.883545,134.15259,0.8917722105979919
17,8,2,641.4818,453.8594,80.50653,143.87592,0.8878983855247498
17,9,1,783.1052,259.59796,38.606995,38.04445,0.8455826044082642
17,11,2,576.1272,402.33994,82.55615,116.190796,0.9248470664024353
17,10,2,634.2098,363.51706,59.530884,117.3349,0.8750017881393433
17,7,2,468.88666,322.40894,46.94812,110.33804,0.8514025807380676
18,1,2,136.70956,360.08167,48.05532,124.945404,0.8938685059547424
18,2,2,748.6606,421.4856,68.88269,136.17566,0.9178728461265564
18,3,2,340.13477,394.92633,66.38287,129.13925,0.9243319034576416
18,4,2,161.08215,469.75705,65.24663,157.21368,0.9105257391929626
18,5,2,222.7952,483.32645,80.641464,168.62164,0.9065713286399841
18,6,2,693.5279,455.42413,63.267822,134.371,0.8913313150405884
18,8,2,641.9769,454.18295,79.97211,144.23663,0.8887268900871277
18,9,1,782.9465,259.9931,39.0636,38.567047,0.8453906774520874
18,11,2,575.99713,402.63043,83.371826,116.07025,0.924795389175415
18,10,2,634.6291,362.33636,58.740356,114.97211,0.8756804466247559
18,7,2,468.58655,322.84137,47.454742,110.53546,0.857466995716095
19,1,2,136.82382,359.65662,46.92296,123.052,0.88716059923172
19,2,2,748.5247,422.13422,68.51196,134.22748,0.9200696349143982
19,3,2,341.35034,394.68466,68.00244,130.297,0.9150912165641785
19,4,2,160.10678,468.64343,64.223465,157.11377,0.9087416529655457
19,5,2,222.58734,483.68048,81.69475,169.08044,0.908757209777832
19,6,2,696.1771,455.03952,62.441833,135.62787,0.8711028695106506
19,8,2,644.9689,454.32413,78.558044,142.16339,0.8679568767547607
19,9,1,782.69495,260.56067,39.12384,38.80954,0.8565344214439392
19,11,2,576.06976,403.09747,84.052246,115.87833,0.9173505902290344
19,10,2,635.9448,363.79248,59.59503,116.52655,0.8849577903747559
19,7,2,468.14276,322.6833,48.28531,111.73166,0.873377799987793
20,1,2,137.07788,359.8372,46.153084,121.43707,0.8927144408226013
20,2,2,749.462,422.62744,68.32959,132.67178,0.9256818890571594
20,3,2,342.47705,394.7107,69.173004,131.08966,0.9288173317909241
20,4,2,157.70393,467.56342,63.24421,156.76889,0.9006107449531555
20,5,2,221.04935,483.9521,82.85051,169.64734,0.9123038053512573
20,6,2,699.0574,454.3988,61.222168,136.25488,0.8927293419837952
20,8,2,647.8583,455.64355,78.67236,142.2179,0.880958080291748
20,9,1,782.3202,261.2757,38.458008,38.292267,0.8591362237930298
20,11,2,576.40137,403.13535,84.892456,115.94159,0.914586067199707
20,10,2,636.74243,365.58002,61.443542,120.60089,0.8873901963233948
20,7,2,467.82855,323.42047,48.895416,112.81705,0.8377500176429749
21,1,2,137.60194,360.33325,45.9842,120.62723,0.889061689376831
21,2,2,750.2251,423.37347,68.18457,131.3125,0.9237738847732544
21,3,2,343.12872,395.2199,69.63431,130.91199,0.929226279258728
21,4,2,155.64363,466.70953,61.997498,155.82822,0.8982797861099243
21,5,2,219.31557,484.1571,83.6951,169.28189,0.9139313101768494
21,6,2,702.36365,454.1975,60.642944,138.21829,0.8781540393829346
21,8,2,649.8346,456.57623,78.578674,141.52316,0.8956885933876038
21,9,1,782.228,262.12842,38.26764,38.306885,0.8722389340400696
21,11,2,576.95984,403.21997,85.77069,116.23337,0.914704442024231
21,10,2,637.8759,371.09158,65.47632,130.42303,0.8808908462524414
21,7,2,467.57092,324.11505,49.07245,113.122314,0.7969417572021484
22,1,2,139.15973,361.7104,46.455284,120.36801,0.8912838101387024
22,2,2,750.14386,424.20465,68.21094,130.24185,0.9244627356529236
22,3,2,343.52045,395.61646,69.96353,130.97714,0.927979588508606
22,4,2,153.62434,466.3452,61.023247,155.35641,0.8910337686538696
22,5,2,219.43126,483.81982,85.12521,169.63785,0.9238623976707458
22,6,2,706.43384,453.2613,60.293945,140.70493,0.8677816390991211
22,8,2,650.0863,458.16815,79.55646,142.06857,0.9051318168640137
22,9,1,781.85986,262.55026,36.9599,37.014267,0.8641331791877747
22,11,2,576.597,403.23666,86.430786,116.24365,0.9145039916038513
22,10,2,638.87573,369.22046,62.682312,125.668396,0.8927720785140991
22,7,2,467.57043,324.7993,49.10501,112.92236,0.8014066815376282
23,1,2,140.7615,363.1219,47.171165,120.31076,0.8934369087219238
23,2,2,750.15344,424.7115,68.473206,129.94376,0.9136866927146912
23,3,2,344.49088,396.364,69.82129,130.42944,0.9215660095214844
23,4,2,151.65372,466.33475,60.485092,156.04034,0.8856633901596069
23,5,2,218.7215,483.54065,86.7655,170.28613,0.9265348315238953
23,6,2,709.79956,452.79443,60.24005,142.92374,0.8881990313529968
23,8,2,651.94293,459.33887,80.94202,143.02548,0.8904935717582703
23,9,1,781.3236,262.64725,36.196106,36.184372,0.8585786819458008
23,11,2,576.4249,402.92334,87.09967,116.12375,0.9109585285186768
23,10,2,640.0055,365.35458,57.93683,116.33539,0.9159559011459351
24,1,2,141.42462,363.638,47.797752,120.251495,0.8930957317352295
24,2,2,750.14844,424.87964,68.80304,129.84027,0.913658082485199
24,3,2,344.81442,396.59482,69.869934,130.2846,0.9220542311668396
24,4,2,150.91441,466.37384,59.82257,156.25754,0.8857709765434265
24,5,2,218.49564,483.42038,88.06061,170.52216,0.9258084893226624
24,6,2,710.99524,452.641,59.68512,143.79355,0.8883352279663086
24,8,2,652.54456,459.75446,81.90021,143.34457,0.890458345413208
24,9,1,781.14905,262.6597,35.951233,35.88054,0.8584955334663391
24,11,2,576.4216,402.77744,87.743164,116.0719,0.9115675091743469
24,10,2,640.3623,363.87244,56.107788,112.851685,0.9157475829124451
25,1,2,142.09421,364.58673,48.63201,120.061005,0.8900207877159119
25,2,2,750.3739,425.23608,69.013245,129.67136,0.9078882932662964
25,3,2,345.36423,397.15857,70.502014,131.64975,0.9247163534164429
25,4,2,149.47456,466.48517,58.948997,155.52084,0.8900555372238159
25,5,2,219.46393,482.5423,89.018555,170.60718,0.9254738688468933
25,6,2,714.32117,452.52484,59.206604,144.53458,0.8706077933311462
25,8,2,654.5503,460.4257,83.278015,144.66644,0.9002979397773743
25,9,1,781.2512,264.0559,34.56537,34.625336,0.8477621078491211
25,11,2,575.7485,402.82935,88.91406,116.72476,0.9098398685455322
25,10,2,641.1721,363.11493,54.48651,109.3739,0.9214184284210205
25,7,2,467.3742,330.02597,46.190643,104.45593,0.6578532457351685
26,1,2,143.17413,365.85272,50.14618,120.65222,0.9072651267051697
26,2,2,750.6399,425.61832,69.16687,129.42053,0.9178194403648376
26,3,2,346.2139,398.06665,70.98065,132.9993,0.9171935319900513
26,4,2,148.42575,467.05054,57.577675,152.38492,0.8901246786117554
26,5,2,220.62453,481.723,90.0267,170.9942,0.9265308380126953
26,6,2,712.7654,451.78595,60.167297,145.60266,0.8865935802459717
26,8,2,656.8909,460.9127,84.18457,145.43964,0.8889141082763672
26,9,1,780.6399,265.44775,35.33484,35.56334,0.8425753116607666
26,11,2,575.04083,402.92584,89.89172,117.19803,0.9154807925224304
26,10,2,642.55225,363.48718,53.379944,106.86908,0.9208308458328247
26,7,2,467.2513,329.3577,47.624878,106.87372,0.8378705978393555
27,1,2,143.77045,367.8269,51.345184,120.31235,0.9136112928390503
27,2,2,750.7046,426.75497,68.72015,128.67786,0.9097403287887573
27,3,2,346.81973,399.1015,70.86713,133.71353,0.9133242964744568
27,4,2,147.5388,468.59818,56.669556,149.49054,0.892075777053833
27,5,2,221.77098,481.2389,90.81796,172.28659,0.9269860982894897
27,6,2,715.4231,451.38165,59.940613,143.29453,0.8893486857414246
27,8,2,657.90674,460.8747,84.8927,147.0062,0.8871542811393738
27,9,1,780.14905,266.36105,35.715515,36.00322,0.8355491161346436
27,11,2,574.2685,402.9546,90.71008,117.29318,0.921829104423523
27,10,2,643.33655,366.3508,54.725403,110.02167,0.9121958613395691
27,7,2,466.23654,329.8404,48.409546,108.43625,0.8798002600669861
28,1,2,145.5902,369.4204,53.386314,121.40872,0.9084790945053101
28,2,2,750.3964,427.6958,68.70923,128.99231,0.9051132798194885
28,3,2,347.23602,400.7115,69.87424,132.5687,0.9139761924743652
28,4,2,146.59824,470.31573,56.476585,147.45438,0.9159929156303406
28,5,2,224.22769,480.64563,90.39946,172.052,0.9226548075675964
28,6,2,718.96924,451.2942,60.13556,143.55362,0.8721132278442383
28,8,2,659.07874,460.27502,85.635925,148.84824,0.8910387754440308
28,9,1,779.72754,267.00754,35.5838,35.811462,0.833285391330719
28,11,2,574.02014,403.1004,92.52179,118.800446,0.9283229112625122
28,10,2,643.6703,370.00714,57.19989,115.65073,0.8987242579460144
28,7,2,465.3801,330.41785,48.7688,108.7005,0.9112494587898254
29,1,2,147.0213,371.50055,55.985107,123.52725,0.9134805798530579
29,2,2,749.6633,428.00934,68.73309,129.02377,0.9030246734619141
29,3,2,347.82343,401.81494,68.09146,129.97662,0.9123027324676514
29,4,2,144.22507,471.63965,56.92833,146.99564,0.899303138256073
29,5,2,226.33987,479.64917,89.60448,171.0333,0.9207649827003479
29,6,2,723.9271,451.49304,58.70111,141.31381,0.8815591335296631
29,8,2,658.7576,460.4356,84.42261,149.09201,0.8958379030227661
29,9,1,778.99817,267.72583,35.97052,36.13153,0.8161572813987732
29,11,2,573.94617,403.5055,93.892944,119.82861,0.9343762993812561
29,10,2,645.89996,379.83716,64.60193,133.28812,0.8612733483314514
29,7,2,463.76843,330.68835,49.156464,109.89804,0.9062862396240234
30,1,2,147.94266,372.3119,57.565628,123.31601,0.9150470495223999
30,2,2,749.82336,427.96948,68.51489,129.15268,0.9016895294189453
30,3,2,348.05505,402.19604,67.247345,128.88162,0.9077324867248535
30,4,2,143.55196,472.01862,57.497505,146.95639,0.8984414935112
30,5,2,227.36014,479.00494,89.22423,170.85068,0.9245989322662354
30,6,2,725.1553,451.1457,58.254395,140.74026,0.885628342628479
30,8,2,658.1289,460.50464,83.27008,149.20047,0.9015433192253113
30,9,1,778.6776,267.64133,35.47406,35.582565,0.7973028421401978
30,11,2,573.9196,403.62842,94.916626,120.55151,0.9353089332580566
30,10,2,646.21155,382.04828,65.22943,136.29373,0.8700857162475586
30,7,2,462.80545,331.80548,48.87567,109.04739,0.8999322652816772
31,1,2,148.60449,372.9995,58.882614,122.73047,0.9194825887680054
31,2,2,749.3785,428.3451,68.45581,129.40555,0.9021142721176147
31,3,2,348.84845,401.9873,67.14734,129.82913,0.9029735326766968
31,4,2,141.74535,472.47678,57.872856,146.38898,0.9082673192024231
31,5,2,229.02582,478.55106,88.13286,169.79059,0.9232562184333801
31,6,2,725.3931,449.00708,56.45276,136.0806,0.8655139803886414
31,8,2,656.86127,459.83203,82.17297,149.88956,0.8872911930084229
31,9,1,778.3452,268.7375,36.491882,36.73166,0.7812840938568115
31,11,2,573.6984,403.891,95.84326,121.17746,0.9403300285339355
31,10,2,649.60596,384.84125,66.60382,139.22458,0.8684265613555908
31,7,2,461.80167,333.24722,48.067993,107.40875,0.8257721662521362
32,1,2,149.00389,373.8223,60.40708,122.88031,0.9311922192573547
32,2,2,749.62305,428.87982,68.28522,129.36813,0.8971525430679321
32,3,2,349.2776,402.673,66.60812,130.33295,0.9023019075393677
32,4,2,139.93689,473.70654,58.58899,146.42752,0.9179391264915466
32,5,2,230.48788,478.00784,87.33229,168.96478,0.9205387234687805
32,6,2,726.8539,448.58197,55.816345,135.1864,0.8848607540130615
32,8,2,655.7323,458.90945,81.24823,151.1911,0.8918261528015137
32,9,1,777.9035,269.37518,35.88733,36.039352,0.7870268821716309
32,11,2,573.6256,404.0956,96.016174,120.7962,0.9376320838928223
32,10,2,651.28046,387.0235,66.90137,139.10587,0.9060025811195374
32,7,2,460.71863,332.39844,48.271545,108.868805,0.7979089021682739
33,1,2,149.44238,374.68024,62.161697,123.7749,0.9272805452346802
33,2,2,748.3584,429.17972,68.7738,129.61914,0.8963063359260559
33,3,2,350.19244,402.99188,66.444916,131.9878,0.9004062414169312
33,4,2,137.57104,474.41962,59.590202,146.69492,0.9278148412704468
33,5,2,232.30588,477.97552,86.30327,167.99765,0.9262416958808899
33,6,2,727.76074,446.68085,54.521973,132.48563,0.8964149355888367
33,8,2,655.301,457.10938,80.84149,153.83054,0.8943246603012085
33,9,1,777.13086,270.10876,35.7099,35.703674,0.7815588116645813
33,11,2,573.4325,404.48035,96.26935,120.584656,0.936731219291687
33,10,2,651.68866,387.3822,66.65198,137.52695,0.9086840748786926
33,7,2,459.28723,331.2902,48.636383,111.306946,0.6936959624290466
34,1,2,149.71304,375.469,63.46119,124.02536,0.919553279876709
34,2,2,748.8861,430.08124,70.76276,134.14737,0.8795899748802185
34,3,2,351.21158,403.4538,65.61102,132.78647,0.9248580932617188
34,4,2,135.15657,475.7677,60.49534,145.2341,0.9300715327262878
34,5,2,233.85849,478.30234,85.51518,167.72382,0.9254704713821411
34,6,2,727.92456,444.50958,53.194885,129.95688,0.8881816267967224
34,8,2,656.2345,455.24878,78.44397,153.00928,0.8897327184677124
34,9,1,776.5908,270.47604,36.187256,35.977356,0.7800795435905457
34,11,2,572.6982,404.68488,96.32556,120.107666,0.933677613735199
34,10,2,651.30176,387.62622,67.16919,137.22495,0.9075788855552673
34,7,2,458.24774,333.9455,46.711365,108.03659,0.7172109484672546
35,1,2,150.78123,375.90414,64.83295,124.57239,0.9241350889205933
35,2,2,746.4241,429.6527,70.844604,133.7714,0.8589677810668945
35,3,2,351.70422,403.76044,65.48514,135.5729,0.937528133392334
35,4,2,132.36208,477.0987,61.60019,144.6904,0.9271834492683411
35,5,2,235.73837,478.427,84.1945,165.71509,0.9132581949234009
35,6,2,726.994,441.70016,53.508118,132.50348,0.8959366083145142
35,8,2,654.1023,451.50433,76.02692,150.3547,0.8780196905136108
35,9,1,776.11694,271.4993,37.467346,37.176758,0.7882546782493591
35,11,2,572.1726,404.5367,96.42413,119.83319,0.9387331604957581
35,10,2,652.8241,388.04782,67.47821,137.16815,0.9059488773345947
35,7,2,457.40738,334.88403,46.256714,108.35623,0.7129313349723816
36,1,2,151.15295,376.0333,65.92558,124.76849,0.9242017865180969
36,2,2,745.73883,429.47403,70.94104,133.62823,0.8568755984306335
36,3,2,351.86957,403.85135,64.63101,136.63977,0.9374537467956543
36,4,2,131.3942,477.57928,62.726517,144.50595,0.9271100163459778
36,5,2,236.40604,478.47723,83.545,164.96606,0.9130340218544006
