frame,class_id,confidence,x_center,y_center,width,height,kp1_x,kp1_y,kp2_x,kp2_y,kp3_x,kp3_y,kp4_x,kp4_y,kp5_x,kp5_y,kp6_x,kp6_y,conf_kp1,conf_kp2,conf_kp3,conf_kp4,conf_kp5,conf_kp6
17,1,0.9815923571586609,648.160400390625,350.58502197265625,386.0914306640625,359.4669189453125,685.1458740234375,323.0315246582031,812.2183227539062,396.2556457519531,961.1348876953125,485.552490234375,,,464.6605224609375,428.59869384765625,556.488525390625,521.6942138671875,0.6170841,0.6868217,0.80169356,0.07743399,0.7225767,0.8039825
18,1,0.9815673232078552,648.1640625,350.752197265625,385.88665771484375,359.156494140625,685.1498413085938,323.07635498046875,812.2537841796875,396.2889709472656,961.2772216796875,485.5073547363281,,,464.56756591796875,428.62506103515625,556.614013671875,521.68310546875,0.61702734,0.6862927,0.8018277,0.077277884,0.72308636,0.8045996
19,1,0.9818978905677795,647.1965942382812,351.45233154296875,385.9712219238281,359.0401611328125,681.6817016601562,323.7657470703125,809.6112060546875,396.84326171875,961.3659057617188,485.09423828125,,,463.3914794921875,429.6543884277344,556.0435180664062,522.424560546875,0.62508446,0.69184095,0.80774313,0.0775973,0.72796017,0.80443716
20,1,0.9823186993598938,646.8550415039062,352.3544921875,386.1173095703125,358.997802734375,680.2326049804688,325.264892578125,808.3958740234375,397.603759765625,959.3651123046875,486.94061279296875,,,465.0310974121094,431.33428955078125,555.2988891601562,523.7453002929688,0.62850744,0.69741297,0.80541867,0.07878266,0.7238094,0.7974338
21,1,0.982533872127533,646.750244140625,353.3321533203125,386.27685546875,358.983642578125,679.406005859375,326.1625671386719,806.8784790039062,398.39263916015625,957.688720703125,487.45892333984375,,,465.2445068359375,432.0464782714844,555.304931640625,524.18212890625,0.6328685,0.69903636,0.8061616,0.079268456,0.72690046,0.79687744
22,1,0.9828037023544312,645.4100341796875,354.667724609375,387.23004150390625,359.6416015625,677.3563842773438,327.3522033691406,804.9266967773438,399.56097412109375,956.8408203125,489.3470458984375,,,464.09051513671875,433.8714599609375,553.8409423828125,527.1873779296875,0.6326084,0.6967697,0.8045744,0.07747607,0.7293458,0.79373
23,1,0.982797384262085,644.926025390625,355.14459228515625,387.7213134765625,359.890625,678.3876953125,328.71038818359375,805.02685546875,400.85223388671875,956.0643920898438,490.5540771484375,,,464.163330078125,434.3861083984375,552.8921508789062,527.6556396484375,0.63427067,0.6981097,0.80442214,0.07843328,0.72747636,0.7914128
24,1,0.9827385544776917,644.767333984375,355.2956848144531,388.0239562988281,359.98309326171875,678.3639526367188,328.75067138671875,804.95556640625,400.8915100097656,955.9180297851562,490.5784912109375,,,464.2561340332031,434.43731689453125,552.9070434570312,527.658203125,0.6345327,0.6983938,0.8044554,0.07860094,0.72735006,0.7911101
25,1,0.9827209115028381,644.0696411132812,355.3252868652344,388.243408203125,360.01568603515625,679.3013305664062,328.65582275390625,805.1783447265625,401.2098388671875,955.314453125,491.18896484375,,,463.306884765625,434.6834716796875,552.1973876953125,528.310791015625,0.6321181,0.6921679,0.80155057,0.0773985,0.72932965,0.7911288
26,1,0.9826710820198059,643.1671142578125,355.9724426269531,388.4214172363281,360.02557373046875,678.8572998046875,329.43792724609375,804.7340698242188,401.985107421875,955.35693359375,491.82733154296875,,,462.90435791015625,435.6610412597656,552.4712524414062,529.4734497070312,0.6306628,0.6875974,0.7995447,0.07604827,0.73231226,0.79137343
27,1,0.9821698069572449,642.8488159179688,356.19390869140625,388.5748291015625,360.027099609375,677.8941650390625,330.40631103515625,804.6530151367188,402.7808837890625,956.13671875,492.7529296875,,,463.28704833984375,436.35101318359375,552.3342895507812,530.0678100585938,0.6307069,0.69076115,0.8006003,0.076512754,0.7282203,0.78766257
28,1,0.9822109341621399,642.7518920898438,356.9157409667969,388.7108459472656,360.02557373046875,678.6629638671875,333.0905456542969,805.3516845703125,405.1130676269531,956.5323486328125,495.27606201171875,,,463.51788330078125,438.02734375,551.597412109375,531.564697265625,0.6329259,0.69251263,0.80015135,0.07679066,0.7250256,0.7842053
29,1,0.9813847541809082,642.0762939453125,357.8275451660156,388.83306884765625,360.02325439453125,678.4963989257812,334.844970703125,806.251953125,406.37457275390625,957.9664306640625,496.9100341796875,,,462.7020263671875,439.1619873046875,551.0953979492188,532.587646484375,0.6322312,0.69095016,0.79905474,0.07575916,0.7223916,0.7809096
30,1,0.9811611771583557,643.4935913085938,358.14935302734375,388.6590576171875,360.020751953125,680.049072265625,336.5009460449219,807.611083984375,407.99267578125,957.833251953125,498.68988037109375,,,465.1134033203125,440.5204162597656,552.2160034179688,533.2064208984375,0.6314044,0.6915992,0.7961316,0.07730384,0.7169427,0.777153
31,1,0.9790393710136414,642.3956298828125,358.908447265625,388.78582763671875,360.0184020996094,682.3258666992188,337.9376525878906,809.1814575195312,409.6493225097656,957.580078125,500.5245361328125,,,462.5069885253906,441.5018310546875,548.592529296875,534.0949096679688,0.62931013,0.6862605,0.79427195,0.077371776,0.7111155,0.77155924
32,1,0.9779236912727356,641.3335571289062,359.83343505859375,388.9006652832031,360.0162658691406,683.9947509765625,339.2364501953125,810.2850341796875,411.1512145996094,958.5863647460938,502.07525634765625,,,461.98199462890625,442.34197998046875,548.1319580078125,535.341796875,0.6249071,0.68169045,0.79180855,0.07638332,0.7083842,0.7691598
33,1,0.9780568480491638,640.6185913085938,360.48968505859375,388.4886474609375,359.353515625,681.6701049804688,339.890380859375,807.9635009765625,411.3169250488281,957.3892211914062,502.0377197265625,,,459.8578796386719,442.13470458984375,547.7994384765625,535.9019775390625,0.6258896,0.67979956,0.7938168,0.075191885,0.7169226,0.7711768
34,1,0.976005494594574,640.0369873046875,361.3740234375,387.36431884765625,357.7802734375,681.1319580078125,341.78692626953125,807.7310180664062,413.30670166015625,957.706787109375,503.99169921875,,,457.9591064453125,443.65771484375,546.1138916015625,537.5914306640625,0.6272508,0.68050474,0.79561913,0.07465088,0.7170196,0.76631725
35,1,0.9737758636474609,639.5066528320312,362.01336669921875,386.7279052734375,356.5277099609375,680.5369873046875,343.0274963378906,807.2438354492188,414.1941833496094,957.453369140625,504.8109130859375,,,457.8961181640625,444.3214111328125,545.50830078125,537.990234375,0.6285637,0.6841061,0.7971142,0.07570362,0.7142088,0.7616032
36,1,0.9737493395805359,638.9959106445312,362.228271484375,386.782470703125,356.0658264160156,680.619140625,343.0370178222656,807.28173828125,414.27215576171875,957.4119873046875,504.85650634765625,,,457.9073486328125,444.3310852050781,545.3873291015625,538.1009521484375,0.628294,0.6841918,0.7970576,0.07575006,0.71360445,0.76123464
37,1,0.9729893207550049,639.154541015625,362.9462585449219,387.0153503417969,355.90484619140625,681.347900390625,344.5061340332031,807.1422119140625,415.43609619140625,955.601806640625,505.6112060546875,,,457.93914794921875,445.3548278808594,546.1407470703125,538.426025390625,0.629767,0.67897946,0.7937546,0.0754964,0.71703696,0.760375
38,1,0.9722488522529602,639.2335205078125,363.52392578125,386.52667236328125,355.1956787109375,684.279541015625,345.010009765625,808.2969360351562,416.4146423339844,954.0947265625,506.66314697265625,,,458.1427917480469,446.30450439453125,545.8106079101562,538.8705444335938,0.6280223,0.67068297,0.7882341,0.075333364,0.7160986,0.7590569
39,1,0.9710041880607605,638.6179809570312,364.04840087890625,387.1222839355469,355.6034240722656,684.8672485351562,343.9326171875,807.9594116210938,415.64044189453125,952.5147705078125,506.45941162109375,,,457.0057678222656,446.81903076171875,545.3309936523438,539.7901611328125,0.624166,0.6608316,0.7827871,0.07405961,0.7195798,0.758944
40,1,0.9695556163787842,637.7398071289062,364.55322265625,386.6346740722656,355.1086730957031,682.0958251953125,344.8957214355469,806.8545532226562,415.2609558105469,954.0281982421875,505.8154296875,,,457.0240173339844,446.5467529296875,546.7921752929688,539.9290771484375,0.6229713,0.6635556,0.7839075,0.074150786,0.719428,0.7560863
41,1,0.9624412655830383,635.439697265625,365.3817138671875,386.4897155761719,354.9332275390625,680.123046875,345.3616943359375,805.725830078125,415.8470153808594,953.6149291992188,507.47259521484375,,,455.363037109375,447.9405822753906,544.1834716796875,542.1802978515625,0.6178475,0.6643296,0.78356797,0.07422659,0.710221,0.7448733
42,1,0.9625988602638245,634.592529296875,365.6708068847656,386.47210693359375,354.87872314453125,679.9598388671875,345.394775390625,805.61669921875,415.82861328125,953.5335693359375,507.4488525390625,,,455.22265625,447.95123291015625,544.1522216796875,542.1088256835938,0.6183151,0.6643934,0.78388256,0.07425256,0.71073276,0.74507403
43,1,0.9640381932258606,633.96826171875,366.4175720214844,388.017822265625,356.19183349609375,679.96875,346.29345703125,804.2958374023438,412.7278137207031,944.411376953125,507.79052734375,,,454.332763671875,449.3819580078125,542.7119750976562,542.755859375,0.5849511,0.64001745,0.7769959,0.0794611,0.70396256,0.78861535
44,1,0.9637237191200256,632.7680053710938,367.0072326660156,389.1913146972656,357.35504150390625,680.5682983398438,347.63958740234375,803.7243041992188,414.28466796875,942.3644409179688,510.30548095703125,,,454.5809326171875,451.033203125,541.5921020507812,544.3790893554688,0.5886451,0.63894296,0.7740818,0.07912278,0.70447606,0.78451854
45,1,0.9684622883796692,631.6806030273438,368.52703857421875,388.1671142578125,356.4771423339844,678.32861328125,349.64312744140625,802.551513671875,415.5849914550781,943.2769775390625,510.8126220703125,,,452.8175048828125,451.87127685546875,541.7833862304688,545.219482421875,0.59517676,0.64578635,0.78157645,0.07929202,0.7120697,0.78647125
46,1,0.9656020402908325,630.3067626953125,369.4084777832031,388.4538879394531,356.80462646484375,675.951416015625,351.09527587890625,800.9873046875,417.0021057128906,942.30712890625,512.45947265625,,,452.7121887207031,452.89532470703125,540.36181640625,546.430419921875,0.6012504,0.6548401,0.78498286,0.080240026,0.7102295,0.7783544
47,1,0.9602653384208679,628.8277587890625,370.70501708984375,387.6255187988281,356.2691345214844,671.8663330078125,352.1234130859375,797.3594970703125,417.5406494140625,939.724853515625,512.1799926757812,,,451.77764892578125,453.2265625,539.7326049804688,547.038330078125,0.6041815,0.6583992,0.7883965,0.08143265,0.71352017,0.7737093
48,1,0.9603590965270996,628.30224609375,371.166259765625,387.1844787597656,356.0677490234375,671.8322143554688,352.1319580078125,797.3162841796875,417.5265197753906,939.59619140625,512.2103271484375,,,451.8289794921875,453.2451477050781,539.7021484375,547.0224609375,0.6042293,0.6585238,0.7882851,0.0815026,0.7133449,0.7734782
49,1,0.9509937167167664,626.81640625,371.9715576171875,386.7138671875,355.9945068359375,669.8721313476562,353.18438720703125,794.9509887695312,418.67108154296875,936.67578125,512.87744140625,,,451.12103271484375,453.7091064453125,537.9279174804688,546.8978881835938,0.60846025,0.6626771,0.79108995,0.08406034,0.7116043,0.7645684
50,1,0.9509403109550476,622.6542358398438,372.24664306640625,385.8577880859375,355.9700927734375,664.0348510742188,343.3059997558594,,,936.694580078125,515.4346923828125,,,433.3860168457031,452.2553405761719,532.680908203125,559.1134033203125,0.5066443,0.49960175,0.5071923,0.086251184,0.65195966,0.65236473
51,1,0.9498310685157776,620.1312255859375,373.3133544921875,384.58184814453125,355.3030700683594,660.296630859375,346.0567932128906,784.1585083007812,429.001220703125,935.660400390625,515.1585083007812,,,432.62799072265625,453.6393737792969,533.9545288085938,560.0914916992188,0.5080054,0.50049865,0.5132949,0.08442904,0.64985746,0.6447437
52,1,0.9476956725120544,619.5608520507812,373.6883850097656,384.6695861816406,355.05474853515625,663.7793579101562,355.2972412109375,786.5670166015625,427.6024169921875,934.5549926757812,517.2379150390625,,,439.82427978515625,456.6060791015625,530.3917236328125,548.7503662109375,0.6194147,0.6675285,0.77186,0.07226763,0.6996877,0.7479205
53,1,0.9611777663230896,618.4076538085938,374.79364013671875,385.60498046875,355.6279296875,660.091796875,353.6175231933594,784.495361328125,423.0204162597656,929.4337158203125,515.0584106445312,,,440.00653076171875,456.525146484375,531.3125610351562,546.0369873046875,0.6155191,0.6812757,0.7885153,0.07954036,0.7217873,0.81107086
54,1,0.961255669593811,618.02294921875,375.18341064453125,386.1292724609375,355.8489990234375,660.060791015625,353.60333251953125,784.4943237304688,423.0037841796875,929.4383544921875,515.0581665039062,,,439.9195556640625,456.51263427734375,531.2276611328125,546.05029296875,0.6154142,0.6811806,0.78851503,0.079514146,0.7217401,0.8110083
55,1,0.9699888229370117,617.596923828125,375.30230712890625,386.3851318359375,355.93505859375,657.801513671875,355.4498596191406,782.9461059570312,424.25750732421875,928.6416015625,515.57861328125,,,440.1575012207031,456.6092529296875,531.0679321289062,546.13037109375,0.6228216,0.6924571,0.79438627,0.08159875,0.7197477,0.8072415
56,1,0.9710385799407959,617.1513671875,375.320556640625,386.66412353515625,355.968994140625,658.1295776367188,354.4861755371094,783.2537841796875,423.71630859375,927.8790283203125,515.3667602539062,,,438.5836486816406,455.71630859375,529.2978515625,545.860595703125,0.620298,0.68960476,0.793159,0.08138034,0.71824247,0.80506897
57,1,0.9725493788719177,617.025634765625,375.6338195800781,386.2841491699219,355.32196044921875,658.1792602539062,354.7925720214844,784.3330688476562,424.0232238769531,930.58642578125,515.215087890625,,,437.7752685546875,455.638671875,529.1846313476562,545.9434814453125,0.6219464,0.69253576,0.79708076,0.08110055,0.71737945,0.8074396
58,1,0.9695107340812683,616.35693359375,375.39935302734375,386.9271240234375,355.740234375,658.6434326171875,352.16339111328125,783.7999267578125,422.3377990722656,928.321533203125,514.9901123046875,,,437.2179260253906,455.3920593261719,527.8432006835938,546.8822021484375,0.6136266,0.68066955,0.788485,0.079191126,0.71678084,0.8042233
59,1,0.9685020446777344,616.1402587890625,375.29132080078125,387.2721252441406,355.9006652832031,658.1329345703125,351.5023193359375,782.8671264648438,421.67138671875,926.6361694335938,514.533203125,,,436.14862060546875,455.2615661621094,527.50439453125,546.7408447265625,0.6121177,0.6747606,0.7861297,0.078549765,0.721585,0.80472463
60,1,0.9695423245429993,616.7536010742188,375.8941345214844,388.5343933105469,357.28375244140625,658.7521362304688,350.78302001953125,782.3114013671875,421.772216796875,924.0758056640625,515.3244018554688,,,436.19720458984375,455.3096008300781,525.0048828125,547.8165893554688,0.6056085,0.671262,0.7820373,0.07939183,0.7162567,0.79995054
61,1,0.9758511781692505,616.35498046875,376.4365539550781,388.2667541503906,357.14483642578125,651.726318359375,353.183349609375,779.4195556640625,422.1747131347656,927.1119384765625,515.0970458984375,,,436.5302734375,455.74346923828125,525.6138305664062,548.23095703125,0.6181368,0.6969694,0.7969015,0.08173183,0.71302414,0.7968195
62,1,0.975716769695282,615.900146484375,376.62542724609375,388.1934814453125,357.0869140625,653.0206298828125,353.94061279296875,780.05322265625,423.2917785644531,927.076416015625,515.645751953125,,,435.25714111328125,456.38787841796875,525.276611328125,548.4239501953125,0.6198721,0.6925897,0.7968717,0.081022054,0.71851784,0.79998064
63,1,0.9780029654502869,615.7530517578125,377.0107116699219,387.54132080078125,356.40032958984375,653.4744262695312,355.3603820800781,781.2537841796875,424.8402404785156,929.376953125,516.4359741210938,,,435.33673095703125,456.7164611816406,524.363525390625,548.4949951171875,0.62530065,0.70398045,0.8043212,0.08305782,0.71255165,0.7996995
64,1,0.9788835048675537,615.390869140625,377.4710693359375,387.8616638183594,356.7992248535156,654.31787109375,355.5635681152344,781.4183349609375,425.0133972167969,928.1016845703125,515.9764404296875,,,435.1524963378906,456.4775085449219,523.954345703125,547.43603515625,0.6247789,0.7024456,0.804875,0.08410593,0.71138287,0.8012134
65,1,0.9790456295013428,614.6151733398438,377.6293640136719,387.9216613769531,356.94891357421875,653.2352905273438,355.2044372558594,780.4534912109375,424.6312255859375,926.6287841796875,516.2144775390625,,,434.03143310546875,456.5697326660156,521.554931640625,548.0357666015625,0.6230555,0.70218563,0.8038906,0.08492116,0.7090306,0.7966703
66,1,0.9792352318763733,614.343505859375,377.6737060546875,387.8880615234375,357.00341796875,652.8432006835938,355.23968505859375,780.1412353515625,424.63201904296875,926.6697998046875,516.1456909179688,,,434.0575256347656,456.6301574707031,521.8180541992188,548.212158203125,0.6233414,0.7021343,0.80403644,0.084632896,0.7104512,0.79728997
67,1,0.9769888520240784,612.94140625,378.0063781738281,387.5904846191406,356.36102294921875,659.436279296875,355.39544677734375,783.8270263671875,425.440185546875,925.6241455078125,516.1138916015625,,,429.1651916503906,455.7514953613281,518.705078125,547.0112915039062,0.6061627,0.66782266,0.7928701,0.08148963,0.7115734,0.8032177
68,1,0.9793200492858887,612.43359375,378.4492492675781,388.11187744140625,356.77777099609375,657.5457763671875,357.0428161621094,782.0836791992188,426.55670166015625,923.896484375,516.99658203125,,,429.9508361816406,456.6465148925781,518.860595703125,547.6943359375,0.61189145,0.67490566,0.79469323,0.082380414,0.7123256,0.8010153
69,1,0.9800782203674316,610.94482421875,378.9334411621094,387.920166015625,356.27447509765625,655.9308471679688,358.0491027832031,782.0467529296875,426.8407897949219,925.2877197265625,516.7188110351562,,,427.4480285644531,456.05224609375,517.1181640625,547.3338623046875,0.6133586,0.6800789,0.8009597,0.08347093,0.7092474,0.7990025
70,1,0.9811469316482544,610.0767211914062,379.4330749511719,388.3647155761719,356.74468994140625,653.4520874023438,359.447998046875,779.6386108398438,427.87359619140625,923.8616943359375,518.021728515625,,,430.8801574707031,457.96435546875,519.2308959960938,549.2879028320312,0.6199806,0.69089305,0.8013898,0.08421752,0.7107907,0.7958645
71,1,0.981278657913208,609.1160278320312,379.93768310546875,387.8818054199219,356.2619323730469,652.9873657226562,361.7132873535156,777.4891357421875,429.50457763671875,919.2734375,518.857177734375,,,431.6946716308594,459.1766662597656,519.6019897460938,549.653564453125,0.62409395,0.6895651,0.79859805,0.08562065,0.7158976,0.7933181
72,1,0.9813621640205383,608.7818603515625,380.11334228515625,387.7210693359375,356.0788879394531,652.8660888671875,361.6229248046875,777.4267578125,429.4301452636719,919.4205322265625,518.7716674804688,,,431.61859130859375,459.101318359375,519.6216430664062,549.6519165039062,0.6240561,0.6897225,0.79892623,0.085525356,0.7161323,0.79361045
73,1,0.9805708527565002,607.3623657226562,380.4951477050781,388.2983703613281,356.67218017578125,647.2645263671875,361.02728271484375,773.8760986328125,428.52606201171875,919.0468139648438,518.3033447265625,,,429.7664794921875,459.0953369140625,517.7203369140625,550.1416015625,0.6284896,0.7018415,0.80667853,0.08704407,0.71619225,0.78650546
74,1,0.9801048040390015,605.5335693359375,381.6158752441406,387.86541748046875,356.23651123046875,643.5577392578125,361.68280029296875,771.4933471679688,428.42108154296875,917.39697265625,518.4791259765625,,,427.18048095703125,460.1051940917969,515.696044921875,550.8593139648438,0.6330326,0.7020725,0.8082009,0.08676246,0.7208474,0.7837186
75,1,0.9785791039466858,603.5518798828125,383.015869140625,386.91644287109375,355.41015625,639.0147705078125,362.3967590332031,767.2666015625,428.7872009277344,914.562255859375,518.7565307617188,,,427.61383056640625,460.9366455078125,515.07958984375,552.1512451171875,0.6372504,0.7094233,0.8107204,0.08852985,0.7217409,0.77589047
76,1,0.9740121960639954,601.5172119140625,383.85638427734375,387.15087890625,355.7615966796875,635.629150390625,360.6050109863281,764.9041748046875,426.9275817871094,913.313720703125,519.3298950195312,,,423.82623291015625,461.3364562988281,510.97039794921875,553.5130615234375,0.62969077,0.700777,0.80734533,0.08666837,0.718505,0.7665205
77,1,0.9693207144737244,599.4686279296875,385.473388671875,388.39691162109375,357.219482421875,633.0933227539062,361.7821044921875,761.8861694335938,428.7421875,911.8643188476562,520.7371826171875,,,422.07427978515625,463.1982727050781,509.88653564453125,556.0892333984375,0.63092333,0.6971072,0.80855185,0.08505496,0.7224222,0.76297694
78,1,0.9695387482643127,598.7388305664062,386.0603942871094,388.6870422363281,357.77020263671875,633.31787109375,361.79754638671875,762.126708984375,428.7513122558594,911.987548828125,520.7291870117188,,,422.1891784667969,463.11553955078125,510.0266418457031,555.8908081054688,0.63085276,0.6976322,0.80873835,0.08528407,0.72193515,0.762845
79,1,0.9623573422431946,597.8497924804688,387.2456359863281,388.015380859375,357.31414794921875,630.6404418945312,361.7629089355469,759.1793212890625,428.5804443359375,909.7327880859375,520.805419921875,,,421.7501220703125,463.4841613769531,508.9384460449219,556.4559326171875,0.630168,0.6958837,0.8081107,0.08586918,0.7212708,0.7572547
80,1,0.9521005153656006,596.8985595703125,387.9969787597656,388.08685302734375,357.79693603515625,631.2130737304688,363.15948486328125,757.8466186523438,430.0316467285156,905.4732666015625,522.0772094726562,,,421.18701171875,464.58917236328125,506.9324645996094,557.36474609375,0.6311099,0.69101816,0.80485487,0.08730952,0.72164506,0.75307727
81,1,0.9365091323852539,595.5922241210938,388.25244140625,388.62255859375,359.2958984375,,,,,,,,,406.8797607421875,464.77923583984375,508.3436584472656,571.515625,0.45127693,0.46971324,0.4380131,0.074806415,0.684098,0.7028306
82,1,0.949539840221405,593.4923706054688,389.3108825683594,389.7069396972656,360.51519775390625,639.0355224609375,362.0401306152344,756.2396240234375,437.85052490234375,906.0582275390625,527.6222534179688,,,416.34710693359375,469.1973876953125,505.6001281738281,562.3067016601562,0.59701127,0.6550156,0.769555,0.07341036,0.714477,0.80415106
83,1,0.964441180229187,591.752685546875,390.3443298339844,389.88604736328125,360.96539306640625,638.1785888671875,364.10595703125,756.3384399414062,440.1215515136719,905.8585205078125,529.6317138671875,,,412.64105224609375,470.3582763671875,501.2689514160156,563.6240234375,0.60321,0.6603661,0.7759558,0.07408563,0.7122196,0.7992325
84,1,0.9645349979400635,591.14208984375,390.7074279785156,389.7758483886719,361.12115478515625,638.1774291992188,364.1065979003906,756.3134155273438,440.13629150390625,905.8157958984375,529.6165771484375,,,412.7498474121094,470.35565185546875,501.3026123046875,563.6339721679688,0.60340935,0.6608074,0.7760468,0.074164435,0.7120885,0.7992051
85,1,0.9656787514686584,589.9705810546875,391.4757995605469,389.85723876953125,361.16534423828125,641.992919921875,366.054931640625,759.8406372070312,442.6994323730469,907.37109375,532.9161376953125,,,408.30731201171875,471.5345458984375,498.79779052734375,566.0641479492188,0.5934053,0.6424595,0.7681369,0.06955589,0.71174335,0.7981595
86,1,0.969439685344696,588.2542724609375,392.3987731933594,389.89105224609375,361.16839599609375,642.02734375,366.7394104003906,760.0718383789062,443.42626953125,903.836669921875,534.263427734375,,,405.854248046875,472.7090148925781,495.56756591796875,566.9200439453125,0.59255844,0.63585377,0.7630991,0.069854856,0.70933187,0.79058343
87,1,0.971057653427124,586.3323364257812,393.0498352050781,390.7069396972656,361.81744384765625,643.232666015625,367.5099182128906,761.15576171875,444.09173583984375,903.4268798828125,535.529541015625,,,402.7991943359375,473.68597412109375,494.2658386230469,568.3104248046875,0.5873635,0.6198393,0.7549459,0.06679578,0.71324563,0.7908349
