frame,class_id,confidence,x_center,y_center,width,height,kp1_x,kp1_y,kp2_x,kp2_y,kp3_x,kp3_y,kp4_x,kp4_y,kp5_x,kp5_y,kp6_x,kp6_y,conf_kp1,conf_kp2,conf_kp3,conf_kp4,conf_kp5,conf_kp6
10,0,0.9587135910987854,508.237548828125,307.83892822265625,524.472900390625,483.6673583984375,437.87152099609375,280.3721923828125,301.6724548339844,371.1889343261719,106.18527221679688,494.97357177734375,,,753.228759765625,424.1925354003906,653.12451171875,543.4105834960938,0.70660406,0.6100556,0.5304949,0.042587228,0.65904725,0.7257131
11,0,0.9581979513168335,510.7447204589844,307.9634704589844,523.8777465820312,483.9171447753906,438.98095703125,280.2736511230469,303.08721923828125,371.1446228027344,108.50433349609375,494.8546142578125,,,754.8482666015625,423.83270263671875,654.9752197265625,544.1077270507812,0.70527864,0.6104208,0.5300115,0.042350713,0.6588782,0.7242949
12,0,0.9578508734703064,511.9332275390625,306.339599609375,524.3634033203125,484.6743469238281,444.0048522949219,287.3031005859375,290.69317626953125,381.59503173828125,,,,,769.9876708984375,431.720947265625,652.1393432617188,557.5670776367188,0.64925,0.5270375,0.44412246,0.041208807,0.62968236,0.6820997
13,0,0.9610068798065186,527.26904296875,307.3941345214844,526.6879272460938,484.2876892089844,444.918212890625,279.9585876464844,307.05792236328125,370.07598876953125,113.32833862304688,495.3326416015625,,,775.95166015625,421.43951416015625,676.9705200195312,545.7680053710938,0.7073936,0.619494,0.51800513,0.038504183,0.67059076,0.7326941
14,0,0.9611035585403442,532.9414672851562,307.79547119140625,529.085693359375,484.1353759765625,444.9256286621094,279.74285888671875,306.94537353515625,369.8954162597656,113.13992309570312,495.2750244140625,,,776.0733642578125,421.2797546386719,676.955810546875,545.7037353515625,0.70747125,0.61955386,0.51798606,0.03849099,0.6711593,0.73327047
15,0,0.9604845643043518,532.60595703125,306.28643798828125,531.58837890625,484.7376403808594,453.70947265625,287.69805908203125,298.3762512207031,382.86712646484375,,,,,791.049560546875,432.6423034667969,669.6253662109375,558.0081787109375,0.66229045,0.53648365,0.4343653,0.036315523,0.6432805,0.6982503
16,0,0.9607802629470825,532.0042724609375,305.7188720703125,533.2717895507812,484.9603576660156,460.7586975097656,287.6466064453125,302.57891845703125,383.596923828125,,,,,792.275390625,432.3173522949219,669.282470703125,558.5223999023438,0.66563904,0.53893924,0.4378212,0.035914615,0.6393364,0.6952958
17,0,0.9602597951889038,531.9815673828125,305.5107421875,534.232421875,485.03857421875,466.3941345214844,287.12469482421875,307.6667785644531,382.6298828125,,,,,793.8329467773438,431.30224609375,671.2725830078125,557.0858764648438,0.66984284,0.5436924,0.44157475,0.03575394,0.63608855,0.6943162
18,0,0.9603208303451538,534.5113525390625,305.4396057128906,535.2440185546875,485.0621032714844,470.5473327636719,286.2535705566406,311.37823486328125,381.7744140625,,,,,797.4298095703125,430.48028564453125,675.1392822265625,556.2135009765625,0.67427117,0.54759115,0.44247812,0.03497571,0.6357127,0.69635427
19,0,0.9598228335380554,537.0206298828125,306.4125671386719,533.9904174804688,483.0802917480469,462.9105224609375,291.23846435546875,314.028076171875,380.7868347167969,106.6474609375,504.8216552734375,,,790.79736328125,432.8282470703125,677.5037841796875,548.372802734375,0.70439786,0.57440436,0.5164123,0.042864274,0.6651633,0.7354991
20,0,0.9599444270133972,538.5281982421875,306.7859802246094,534.1961669921875,482.3287048339844,462.8467102050781,291.260009765625,313.93841552734375,380.8232421875,106.50997924804688,504.94903564453125,,,791.1246948242188,432.8643798828125,677.7587890625,548.4555053710938,0.70448625,0.5744201,0.51606387,0.04275653,0.6655514,0.7358161
21,0,0.95485919713974,527.4103393554688,306.2655944824219,532.6591796875,483.37506103515625,471.1704406738281,288.4347839355469,314.4505310058594,380.74981689453125,,,,,785.2542724609375,430.8899841308594,667.0386352539062,554.7247314453125,0.66826695,0.5465935,0.45046335,0.038159944,0.6212574,0.68136925
22,0,0.9543276429176331,523.8107299804688,307.3925476074219,528.6392822265625,482.45208740234375,463.3409423828125,296.9544677734375,320.139892578125,381.5172424316406,119.43325805664062,502.7208251953125,,,777.8775024414062,434.89215087890625,672.6874389648438,547.3875732421875,0.69743794,0.5746398,0.5213079,0.046724714,0.64960593,0.72003925
23,0,0.9576173424720764,526.3892211914062,307.81964111328125,526.279052734375,482.105712890625,468.0984191894531,294.9378662109375,322.9257507324219,380.8283386230469,120.71347045898438,501.9403076171875,,,780.9385986328125,433.31103515625,673.8186645507812,545.861572265625,0.7009726,0.5786835,0.52482027,0.04647559,0.6516264,0.72274935
24,0,0.9577584862709045,533.9591064453125,307.97735595703125,525.8455200195312,481.980712890625,471.44073486328125,292.5436706542969,324.71307373046875,379.9836120605469,120.61309814453125,503.21978759765625,,,792.53662109375,433.1214294433594,683.455078125,546.5961303710938,0.7061877,0.5810925,0.5195527,0.04358095,0.6588731,0.7306147
25,0,0.957135796546936,532.4820556640625,308.032470703125,523.7426147460938,481.9398498535156,474.5928649902344,292.9417419433594,329.34332275390625,379.44439697265625,126.99908447265625,500.24658203125,,,784.4428100585938,432.2587890625,677.6947021484375,544.093994140625,0.7041151,0.5827503,0.528481,0.04643231,0.65003425,0.7223895
26,0,0.9570134878158569,531.873291015625,308.0487365722656,521.8641967773438,481.9303894042969,474.52117919921875,292.8797302246094,329.275390625,379.3786926269531,126.92263793945312,500.27117919921875,,,784.51416015625,432.2854309082031,677.7681884765625,544.1397094726562,0.70408344,0.58253986,0.528389,0.046419885,0.6499791,0.7224558
27,0,0.9574557542800903,539.2068481445312,308.0506591796875,521.96630859375,481.9322509765625,478.62640380859375,290.1106262207031,330.947021484375,378.1993103027344,125.39187622070312,501.69195556640625,,,797.868408203125,431.90032958984375,688.2401733398438,545.5799560546875,0.71040285,0.58575386,0.5238419,0.04300592,0.65774536,0.7318286
28,0,0.9603285193443298,538.957763671875,308.378173828125,520.2192993164062,481.2767333984375,479.74542236328125,291.8358154296875,333.6591796875,379.0140686035156,130.35162353515625,499.2315673828125,,,786.5879516601562,431.69793701171875,679.4595947265625,542.8637084960938,0.7071789,0.58721966,0.53256845,0.046500728,0.6489439,0.72282755
29,0,0.9606672525405884,540.7867431640625,308.49810791015625,519.396484375,481.0343322753906,481.07891845703125,290.988037109375,334.99267578125,378.45965576171875,130.65762329101562,498.722900390625,,,790.2823486328125,431.09112548828125,682.7574462890625,542.3169555664062,0.7096546,0.5897952,0.5320272,0.04563685,0.6512988,0.72534573
30,0,0.9604977369308472,543.0750122070312,308.538818359375,518.891845703125,480.9496765136719,485.2611999511719,290.97930908203125,338.476806640625,378.35162353515625,132.09756469726562,498.23089599609375,,,794.9976806640625,431.0283508300781,686.9740600585938,542.65185546875,0.7132079,0.5940359,0.5337502,0.04465236,0.6499297,0.72531605
31,0,0.9633809924125671,543.88134765625,308.5498046875,518.3009643554688,480.9246826171875,486.936279296875,290.6991882324219,340.4674377441406,378.5665283203125,134.39385986328125,497.675048828125,,,790.92724609375,430.74169921875,683.0466918945312,541.7850952148438,0.7117953,0.59493834,0.53816354,0.046126768,0.64749527,0.7229517
32,0,0.9627043604850769,544.1267700195312,308.5498962402344,517.7869873046875,480.92169189453125,486.8921203613281,290.7434997558594,340.4639587402344,378.4815673828125,134.40576171875,497.650634765625,,,791.3699951171875,430.76336669921875,683.6412963867188,541.876708984375,0.7118893,0.59481335,0.53778917,0.04600646,0.6471865,0.7228001
33,0,0.9625967144966125,544.4947509765625,308.8768005371094,518.0341796875,481.58746337890625,487.88214111328125,290.2610168457031,341.71319580078125,378.3788146972656,135.17959594726562,497.41448974609375,,,794.0696411132812,430.514892578125,686.4708251953125,541.6661376953125,0.7133824,0.5966302,0.5374083,0.04554327,0.6471453,0.72364545
34,0,0.9638386964797974,546.235595703125,308.9966125488281,517.9788208007812,481.84307861328125,491.16290283203125,289.35467529296875,344.155517578125,378.1826171875,136.52410888671875,497.238525390625,,,796.24951171875,430.3019714355469,687.1331176757812,541.4963989257812,0.71437275,0.59795636,0.539046,0.04526047,0.6480413,0.72438294
35,0,0.9638764262199402,547.50634765625,309.0375061035156,517.7852172851562,481.94122314453125,494.4328918457031,289.8212585449219,347.2110290527344,378.3277282714844,138.91226196289062,496.7264404296875,,,797.712158203125,430.1390380859375,688.044677734375,541.46240234375,0.7145966,0.5995581,0.54043204,0.04520462,0.6467912,0.72247833
36,0,0.9616535902023315,549.2584228515625,309.3790283203125,517.1370849609375,481.318115234375,497.2958679199219,289.2670593261719,349.60955810546875,377.5040283203125,140.51797485351562,496.4947509765625,,,802.669921875,429.8609619140625,692.4583740234375,542.1942138671875,0.71511465,0.6004814,0.5399125,0.044303093,0.64624155,0.72235394
37,0,0.9598972201347351,547.5560913085938,309.503662109375,516.048583984375,481.0834655761719,496.0589904785156,290.3595275878906,350.18548583984375,377.98095703125,143.01480102539062,496.31597900390625,,,800.0350341796875,430.36328125,692.1282958984375,541.84033203125,0.71365124,0.59945756,0.5396466,0.045036104,0.64237833,0.7185553
38,0,0.9599562287330627,546.865966796875,309.5456848144531,515.1998901367188,480.9978942871094,496.04949951171875,290.3764953613281,350.19049072265625,377.9912109375,143.0391845703125,496.32843017578125,,,799.968505859375,430.3990783691406,692.0761108398438,541.8369140625,0.7136366,0.59943056,0.53964865,0.045042392,0.64240146,0.7185193
39,0,0.9603741765022278,548.2214965820312,309.55657958984375,514.5791015625,480.968994140625,494.69049072265625,288.62762451171875,350.33111572265625,376.8255615234375,145.22052001953125,496.6514892578125,,,800.2341918945312,429.42803955078125,693.2335205078125,541.7203369140625,0.71207315,0.59907836,0.53753054,0.044946503,0.64674985,0.7218112
40,0,0.9585151076316833,547.7099609375,309.55615234375,513.3714599609375,480.9614562988281,495.8609924316406,288.8764343261719,352.9703369140625,376.51715087890625,148.6339111328125,495.402587890625,,,797.6075439453125,429.1591796875,691.44580078125,540.9791259765625,0.7099938,0.59926766,0.5408861,0.045921322,0.6431934,0.71651614
41,0,0.9609156250953674,551.119873046875,309.5519104003906,513.14208984375,480.96173095703125,496.69830322265625,287.948974609375,353.512939453125,376.7660827636719,148.49371337890625,496.85174560546875,,,801.99951171875,429.377685546875,695.1181640625,542.154052734375,0.71165067,0.6015822,0.5383406,0.044716857,0.6480471,0.7215849
42,0,0.9624137282371521,553.03759765625,309.87713623046875,512.33349609375,480.3036804199219,496.501953125,287.71807861328125,353.92083740234375,377.1015319824219,150.04519653320312,497.25738525390625,,,800.8409423828125,429.4237060546875,694.7916259765625,542.23095703125,0.7108713,0.60212576,0.5379277,0.04516838,0.64858764,0.7225769
43,0,0.9630926251411438,554.7132568359375,310.3270263671875,512.674560546875,480.7196044921875,496.490234375,287.8585510253906,354.17578125,377.8986511230469,150.69378662109375,498.918212890625,,,801.4833984375,430.35406494140625,695.7482299804688,543.8016357421875,0.7103626,0.60178214,0.53703094,0.044858087,0.6484705,0.72307676
44,0,0.9630972743034363,555.3021850585938,310.4920349121094,512.753662109375,480.88079833984375,496.7912292480469,287.8306579589844,354.30511474609375,377.82293701171875,150.59417724609375,498.7039794921875,,,801.5262451171875,430.2242431640625,695.5499877929688,543.6657104492188,0.71049255,0.6019379,0.5374358,0.044866335,0.6485205,0.72297734
45,0,0.9627349376678467,555.8103637695312,310.8789978027344,512.038818359375,480.2834167480469,495.5596923828125,287.3699645996094,353.4759521484375,377.4759216308594,151.30392456054688,498.88970947265625,,,800.5494384765625,429.3951110839844,694.795654296875,543.702392578125,0.7084986,0.60027146,0.5350278,0.04514712,0.6513468,0.72507507
46,0,0.9629386067390442,557.612548828125,310.6884460449219,511.4125061035156,479.39886474609375,494.7620544433594,286.6048583984375,353.8088684082031,376.5883483886719,153.20941162109375,498.53167724609375,,,801.9331665039062,428.35162353515625,697.5789794921875,542.8955078125,0.70890754,0.6019969,0.53277564,0.044954106,0.65514207,0.72853553
47,0,0.9621671438217163,559.5741577148438,311.271484375,512.9364013671875,480.3929138183594,495.232421875,286.1124267578125,354.68194580078125,376.81182861328125,154.09506225585938,500.1290283203125,,,804.9178466796875,428.8228759765625,700.921142578125,545.2311401367188,0.7086226,0.60201126,0.53147984,0.04410804,0.6543841,0.7287928
48,0,0.962185800075531,561.9215087890625,312.1461486816406,514.0474243164062,480.77325439453125,495.94195556640625,286.6335754394531,355.52972412109375,377.6075439453125,155.0992431640625,501.35919189453125,,,807.6596069335938,429.1396789550781,704.0484008789062,546.6232299804688,0.7092333,0.6026859,0.5289444,0.043295667,0.6552922,0.7297778
49,0,0.9621566534042358,563.7513427734375,312.46881103515625,514.9364013671875,480.9189147949219,495.26611328125,287.71240234375,355.05517578125,378.72650146484375,155.5068359375,502.90667724609375,,,809.157470703125,430.0987854003906,706.240234375,547.8743896484375,0.7093485,0.6019177,0.5248867,0.042666644,0.6564678,0.7309492
50,0,0.962157666683197,564.3903198242188,312.58056640625,515.6593017578125,480.9742431640625,495.2721252441406,287.70538330078125,355.0833740234375,378.7432861328125,155.5960693359375,502.9659423828125,,,809.166748046875,430.149169921875,706.267822265625,547.9266357421875,0.70926213,0.6018525,0.524823,0.042666517,0.65646905,0.730932
51,0,0.9618560075759888,565.56982421875,312.61260986328125,516.3770751953125,480.994873046875,494.65228271484375,287.9407653808594,354.879150390625,378.996826171875,156.988525390625,503.3043212890625,,,810.5704345703125,430.26324462890625,708.8955688476562,547.787109375,0.7097232,0.60182095,0.52135456,0.042280093,0.6582804,0.73251873
52,0,0.9621438384056091,566.6256103515625,312.6153259277344,517.0145263671875,481.0022888183594,495.9078674316406,288.0277099609375,356.07159423828125,379.2832336425781,158.54757690429688,503.467529296875,,,809.9074096679688,430.31884765625,707.912841796875,548.509765625,0.70822656,0.6015238,0.52214164,0.04253057,0.6578991,0.7312769
53,0,0.9617053866386414,567.3050537109375,313.2685852050781,517.3012084960938,481.00457763671875,497.43511962890625,288.9490966796875,357.7998046875,380.0945129394531,160.3040771484375,503.867431640625,,,810.12841796875,431.07623291015625,708.1071166992188,549.4241943359375,0.70739114,0.6017756,0.52276057,0.042537395,0.6559384,0.72886556
54,0,0.9612168669700623,566.8525390625,313.8374328613281,516.7603759765625,480.34429931640625,497.7972106933594,290.85601806640625,358.49395751953125,381.2720642089844,161.37332153320312,504.4576416015625,,,808.9447021484375,432.4062194824219,706.970703125,549.7296142578125,0.70608217,0.60106516,0.5223508,0.042813975,0.65428996,0.7264687
55,0,0.9602929949760437,566.6363525390625,314.0421447753906,516.4551391601562,480.0951232910156,498.8465881347656,291.1095275878906,359.07275390625,381.531494140625,161.76040649414062,504.57489013671875,,,810.7027587890625,432.8065185546875,708.9530639648438,549.953857421875,0.7069458,0.60131514,0.5218803,0.042489737,0.6523311,0.72594666
56,0,0.9602707028388977,566.5167846679688,314.10845947265625,516.3232421875,480.0037536621094,498.8616943359375,291.149169921875,359.11016845703125,381.5799560546875,161.79293823242188,504.619384765625,,,810.7408447265625,432.85211181640625,709.0167846679688,549.9989013671875,0.7069388,0.601315,0.5218588,0.042485252,0.65223104,0.7258646
57,0,0.9594966769218445,565.4471435546875,315.11456298828125,516.5826416015625,480.6335144042969,500.0058898925781,292.47259521484375,359.98883056640625,383.39459228515625,161.62713623046875,506.82916259765625,,,810.421142578125,435.45196533203125,708.3728637695312,552.8927001953125,0.7055616,0.59885544,0.5228855,0.04239807,0.64540464,0.72096163
58,0,0.9592943787574768,565.3463745117188,315.8140563964844,517.165283203125,481.53424072265625,500.1507568359375,293.5932312011719,359.8939208984375,385.1837158203125,160.85150146484375,509.5877685546875,,,810.8203125,437.67333984375,708.015380859375,556.2112426757812,0.70380026,0.5957826,0.5216279,0.041983426,0.64192766,0.71837366
59,0,0.959852397441864,564.626953125,316.725341796875,516.9907836914062,481.8736877441406,500.9370422363281,294.9960021972656,359.72650146484375,386.567626953125,160.06729125976562,510.435791015625,,,808.1759033203125,438.8440856933594,704.2157592773438,557.1055908203125,0.70224965,0.593675,0.52199733,0.042505443,0.6405709,0.716516
60,0,0.9577420949935913,564.997314453125,317.0548095703125,516.6363525390625,481.9981689453125,500.56793212890625,295.38543701171875,360.92401123046875,386.75482177734375,161.89059448242188,510.725830078125,,,813.40625,439.3047790527344,711.687744140625,557.4171752929688,0.70451313,0.5957284,0.51888704,0.041257575,0.6389282,0.7159076
61,0,0.957127034664154,565.78369140625,317.8232116699219,516.4304809570312,482.04058837890625,502.6862487792969,296.5939025878906,361.6053466796875,387.3274230957031,161.66766357421875,510.84735107421875,,,813.71337890625,439.4570007324219,710.626220703125,557.9949340820312,0.7040108,0.5951334,0.51913595,0.041246153,0.6388589,0.7149934
62,0,0.9575828909873962,565.736083984375,318.09686279296875,516.1202392578125,482.052001953125,502.4356994628906,296.61474609375,361.48284912109375,387.2850341796875,161.890869140625,510.80029296875,,,812.871826171875,439.36004638671875,709.90283203125,557.8018798828125,0.70375943,0.59509444,0.51915985,0.04141385,0.63954246,0.71536326
63,0,0.9583797454833984,567.3543701171875,319.17364501953125,516.7194213867188,482.7127685546875,504.7660827636719,295.3359680175781,363.50286865234375,386.0638427734375,163.97366333007812,509.88897705078125,,,813.9532470703125,438.0550842285156,710.5301513671875,558.14794921875,0.70299816,0.59645057,0.5214562,0.041404918,0.64021695,0.7155257
64,0,0.9599420428276062,569.60107421875,320.2231140136719,518.1891479492188,484.27838134765625,504.9588623046875,295.5001220703125,364.3778381347656,385.85687255859375,166.80715942382812,509.7584228515625,,,813.493408203125,437.4340515136719,711.3246459960938,558.24609375,0.7022289,0.5978955,0.51988673,0.041512396,0.643045,0.71721876
65,0,0.9599708318710327,571.4188842773438,320.9297180175781,517.927734375,484.2026062011719,504.6474304199219,297.0898132324219,364.86114501953125,387.58502197265625,167.91357421875,511.71075439453125,,,814.572998046875,439.3456115722656,713.2113037109375,560.353515625,0.7013923,0.5966807,0.5169208,0.04099348,0.6409539,0.71520096
66,0,0.9593157172203064,571.4190063476562,320.84478759765625,516.3543701171875,483.5015869140625,503.89886474609375,298.7861022949219,366.0180358886719,388.33697509765625,170.91928100585938,511.19366455078125,,,808.9595336914062,439.9545593261719,708.0662841796875,559.7392578125,0.6967638,0.59406024,0.51730996,0.04256545,0.63976425,0.71089756
67,0,0.9594274163246155,571.38818359375,320.79058837890625,515.3162841796875,483.2268981933594,503.8311462402344,298.6334533691406,365.981201171875,388.20703125,170.95645141601562,511.09844970703125,,,808.7457275390625,439.8320007324219,707.8963012695312,559.6114501953125,0.6967579,0.59416705,0.5174943,0.042629205,0.6399321,0.7111304
68,0,0.9600151777267456,572.3408203125,321.41192626953125,516.018310546875,484.4388122558594,506.64581298828125,298.4823303222656,367.99627685546875,388.16839599609375,171.37359619140625,510.4674072265625,,,811.3746948242188,439.54962158203125,710.123291015625,560.07080078125,0.6988879,0.59685755,0.5203518,0.04208671,0.6370076,0.70929426
69,0,0.9586853384971619,571.6858520507812,321.29937744140625,514.886474609375,484.2304382324219,506.8025817871094,298.9541931152344,368.46234130859375,388.5933532714844,171.56591796875,510.73583984375,,,811.688232421875,440.39166259765625,710.883056640625,560.322021484375,0.69875205,0.5964083,0.52101785,0.042158682,0.6329038,0.7068274
70,0,0.9584844708442688,570.0916748046875,321.2390441894531,513.3988647460938,484.14263916015625,506.5579528808594,301.1125793457031,369.527099609375,389.6606750488281,173.21585083007812,510.4407958984375,,,807.7907104492188,441.053955078125,707.878173828125,559.5323486328125,0.69741654,0.59620416,0.5218612,0.043230526,0.63060707,0.7031464
71,0,0.958050549030304,572.4442138671875,322.192138671875,513.5513916015625,484.7631530761719,507.1343078613281,301.106201171875,370.00830078125,389.82354736328125,174.40328979492188,512.3904418945312,,,814.6708374023438,441.596923828125,715.7183227539062,562.3341674804688,0.69796234,0.59657186,0.517137,0.041370086,0.63122356,0.70491743
72,0,0.9579675793647766,572.6587524414062,322.20782470703125,512.355224609375,484.33056640625,508.2587585449219,300.99371337890625,371.16790771484375,390.4233703613281,174.19723510742188,512.4451293945312,,,814.4224243164062,441.99053955078125,714.7548828125,562.6561889648438,0.6972973,0.59639555,0.5196238,0.04179273,0.6269295,0.7017635
73,0,0.958005964756012,574.7020874023438,322.5281982421875,511.4796447753906,483.4986877441406,510.9599304199219,301.483154296875,373.2140197753906,390.5654602050781,175.77474975585938,511.93328857421875,,,818.3553466796875,441.7094421386719,718.1857299804688,563.1629638671875,0.697281,0.597615,0.5192865,0.041210815,0.6256937,0.69992745
74,0,0.9580123424530029,575.1226806640625,322.63470458984375,511.0513610839844,483.1800842285156,511.036865234375,301.41912841796875,373.2945556640625,390.58660888671875,175.77301025390625,511.98748779296875,,,818.188232421875,441.770263671875,717.9287109375,563.2922973632812,0.6971016,0.59751165,0.5196569,0.04125636,0.6251886,0.6995736
75,0,0.9593937397003174,580.5447998046875,322.6609802246094,511.98309326171875,483.0589904785156,513.23828125,299.3370056152344,375.008544921875,388.9539489746094,178.38302612304688,511.142822265625,,,825.894287109375,439.90447998046875,725.7044677734375,562.96484375,0.6982739,0.60027415,0.51598746,0.03978994,0.63212276,0.70483077
76,0,0.9604805111885071,581.570068359375,323.3192138671875,512.7987670898438,483.0137023925781,510.0143737792969,314.71673583984375,365.8985900878906,398.21929931640625,,,,,831.048095703125,451.41461181640625,726.2530517578125,567.5367431640625,0.6802382,0.55300844,0.49479985,0.045193683,0.6490446,0.7099979
77,0,0.9649611711502075,590.5049438476562,323.5555419921875,515.8472900390625,482.997314453125,516.3287353515625,311.8265075683594,367.84844970703125,398.8879089355469,,,,,846.5873413085938,452.3428955078125,735.5167236328125,569.2525634765625,0.688769,0.55586034,0.49170563,0.041290443,0.65787894,0.721911
78,0,0.9682433009147644,594.817138671875,323.631591796875,518.7109985351562,482.9919128417969,521.8411254882812,309.42779541015625,371.42156982421875,397.5758361816406,,,,,845.984375,450.0569763183594,732.2907104492188,567.3709716796875,0.68927664,0.55789906,0.4984347,0.04217483,0.6572443,0.7235122
79,0,0.9687914252281189,595.374267578125,323.3173828125,521.2462158203125,483.651611328125,525.68701171875,307.51751708984375,373.4241943359375,396.4308166503906,165.97042846679688,521.9219970703125,,,843.033935546875,447.8164978027344,726.6998291015625,565.9864501953125,0.6875626,0.5579543,0.505545,0.04346878,0.6540284,0.72072345
80,0,0.9687363505363464,595.5006103515625,323.1878967285156,523.1683959960938,483.9006042480469,525.448486328125,307.65179443359375,373.3152770996094,396.55755615234375,165.94729614257812,522.0513916015625,,,842.9345092773438,447.91534423828125,726.6466674804688,566.1287841796875,0.6873259,0.55783314,0.5053108,0.04346317,0.65411353,0.7206029
81,0,0.9694328308105469,595.80078125,323.46051025390625,525.08935546875,484.6529235839844,527.774658203125,307.39776611328125,375.9267578125,395.9374084472656,168.67562866210938,520.86181640625,,,842.3820190429688,447.02264404296875,726.592529296875,564.9232788085938,0.6886518,0.56095976,0.509043,0.043906778,0.65236634,0.7196532
82,0,0.9691781401634216,594.1945190429688,322.89569091796875,525.53955078125,484.9334716796875,526.5908813476562,306.3780517578125,377.0579833984375,394.6572265625,171.52114868164062,519.32080078125,,,837.8697509765625,445.543212890625,724.33154296875,563.0408325195312,0.6875535,0.56193435,0.5129143,0.045294676,0.6498988,0.7171949
83,0,0.9685797691345215,593.1953735351562,322.675048828125,525.304443359375,485.0335693359375,526.1029052734375,305.8787841796875,378.447998046875,393.6459655761719,175.285400390625,518.0531005859375,,,835.7935791015625,444.64410400390625,725.0449829101562,561.3084716796875,0.687559,0.56323624,0.51388836,0.04614833,0.64813364,0.7161958
84,0,0.9681475162506104,593.4296875,322.91766357421875,524.0343017578125,484.4046325683594,528.7427368164062,306.9630432128906,382.45062255859375,393.43988037109375,180.53594970703125,517.5006103515625,,,835.7464599609375,444.811767578125,727.409912109375,560.3572998046875,0.6893397,0.5672995,0.51575536,0.0465898,0.64502895,0.7142788
85,0,0.9678189754486084,594.4688720703125,323.0060119628906,523.1433715820312,484.16156005859375,531.4595947265625,307.34893798828125,385.553955078125,393.72979736328125,184.27154541015625,518.0081176757812,,,837.46044921875,445.7442932128906,730.1331176757812,560.5576782226562,0.6908623,0.5690805,0.5158329,0.046432793,0.6429727,0.713575
86,0,0.9678781032562256,594.8235473632812,323.0355224609375,522.4735107421875,484.0674133300781,531.5181274414062,307.4156188964844,385.63323974609375,393.7995300292969,184.31130981445312,518.1170043945312,,,837.67431640625,445.849853515625,730.3699340820312,560.619140625,0.69101256,0.5692489,0.5157368,0.046373796,0.6430435,0.71368515
